Freq.	V(out)/V(inj)
9.77237220955759e+00	(8.16902207358613e+01dB,-8.57320733508525e+00°)
9.79489985408647e+00	(8.16449002275931e+01dB,-8.55491127077816e+00°)
9.81747943019932e+00	(8.15995894229930e+01dB,-8.53649574741099e+00°)
9.84011105761082e+00	(8.15542883756970e+01dB,-8.51796101344785e+00°)
9.86279485631158e+00	(8.15089971391301e+01dB,-8.49930731849586e+00°)
9.88553094656886e+00	(8.14637157665054e+01dB,-8.48053491330080e+00°)
9.90831944892715e+00	(8.14184443108222e+01dB,-8.46164404971742e+00°)
9.93116048420881e+00	(8.13731828248670e+01dB,-8.44263498071942e+00°)
9.95405417351474e+00	(8.13279313612118e+01dB,-8.42350796038352e+00°)
9.97700063822500e+00	(8.12826899722124e+01dB,-8.40426324385726e+00°)
9.99999999999947e+00	(8.12374587100107e+01dB,-8.38490108738977e+00°)
1.00230523807785e+01	(8.11922376265305e+01dB,-8.36542174828146e+00°)
1.00461579027834e+01	(8.11470267734791e+01dB,-8.34582548489216e+00°)
1.00693166885175e+01	(8.11018262023458e+01dB,-8.32611255662835e+00°)
1.00925288607663e+01	(8.10566359644012e+01dB,-8.30628322392487e+00°)
1.01157945425984e+01	(8.10114561106977e+01dB,-8.28633774825287e+00°)
1.01391138573662e+01	(8.09662866920670e+01dB,-8.26627639208431e+00°)
1.01624869287064e+01	(8.09211277591208e+01dB,-8.24609941889306e+00°)
1.01859138805406e+01	(8.08759793622503e+01dB,-8.22580709315096e+00°)
1.02093948370762e+01	(8.08308415516246e+01dB,-8.20539968029909e+00°)
1.02329299228070e+01	(8.07857143771919e+01dB,-8.18487744676053e+00°)
1.02565192625135e+01	(8.07405978886761e+01dB,-8.16424065989546e+00°)
1.02801629812642e+01	(8.06954921355796e+01dB,-8.14348958802695e+00°)
1.03038612044156e+01	(8.06503971671809e+01dB,-8.12262450041306e+00°)
1.03276140576134e+01	(8.06053130325337e+01dB,-8.10164566722213e+00°)
1.03514216667929e+01	(8.05602397804685e+01dB,-8.08055335955598e+00°)
1.03752841581796e+01	(8.05151774595896e+01dB,-8.05934784939887e+00°)
1.03992016582900e+01	(8.04701261182761e+01dB,-8.03802940963516e+00°)
1.04231742939325e+01	(8.04250858046817e+01dB,-8.01659831402914e+00°)
1.04472021922074e+01	(8.03800565667339e+01dB,-7.99505483721706e+00°)
1.04712854805084e+01	(8.03350384521324e+01dB,-7.97339925468089e+00°)
1.04954242865227e+01	(8.02900315083514e+01dB,-7.95163184276399e+00°)
1.05196187382317e+01	(8.02450357826366e+01dB,-7.92975287863871e+00°)
1.05438689639120e+01	(8.02000513220060e+01dB,-7.90776264029785e+00°)
1.05681750921360e+01	(8.01550781732495e+01dB,-7.88566140655085e+00°)
1.05925372517723e+01	(8.01101163829292e+01dB,-7.86344945701466e+00°)
1.06169555719867e+01	(8.00651659973776e+01dB,-7.84112707209183e+00°)
1.06414301822426e+01	(8.00202270626983e+01dB,-7.81869453296374e+00°)
1.06659612123020e+01	(7.99752996247660e+01dB,-7.79615212158733e+00°)
1.06905487922260e+01	(7.99303837292250e+01dB,-7.77350012067146e+00°)
1.07151930523755e+01	(7.98854794214906e+01dB,-7.75073881367611e+00°)
1.07398941234119e+01	(7.98405867467472e+01dB,-7.72786848479546e+00°)
1.07646521362978e+01	(7.97957057499488e+01dB,-7.70488941894041e+00°)
1.07894672222977e+01	(7.97508364758202e+01dB,-7.68180190175854e+00°)
1.08143395129788e+01	(7.97059789688536e+01dB,-7.65860621957485e+00°)
1.08392691402114e+01	(7.96611332733113e+01dB,-7.63530265941958e+00°)
1.08642562361701e+01	(7.96162994332246e+01dB,-7.61189150900438e+00°)
1.08893009333337e+01	(7.95714774923930e+01dB,-7.58837305670421e+00°)
1.09144033644870e+01	(7.95266674943851e+01dB,-7.56474759156141e+00°)
1.09395636627203e+01	(7.94818694825378e+01dB,-7.54101540325915e+00°)
1.09647819614312e+01	(7.94370834999559e+01dB,-7.51717678211719e+00°)
1.09900583943246e+01	(7.93923095895134e+01dB,-7.49323201908790e+00°)
1.10153930954135e+01	(7.93475477938519e+01dB,-7.46918140573660e+00°)
1.10407861990201e+01	(7.93027981553810e+01dB,-7.44502523422474e+00°)
1.10662378397760e+01	(7.92580607162791e+01dB,-7.42076379732255e+00°)
1.10917481526234e+01	(7.92133355184919e+01dB,-7.39639738836934e+00°)
1.11173172728153e+01	(7.91686226037334e+01dB,-7.37192630128288e+00°)
1.11429453359167e+01	(7.91239220134861e+01dB,-7.34735083054469e+00°)
1.11686324778050e+01	(7.90792337889992e+01dB,-7.32267127117254e+00°)
1.11943788346709e+01	(7.90345579712916e+01dB,-7.29788791874404e+00°)
1.12201845430190e+01	(7.89898946011490e+01dB,-7.27300106934905e+00°)
1.12460497396686e+01	(7.89452437191257e+01dB,-7.24801101960346e+00°)
1.12719745617545e+01	(7.89006053655441e+01dB,-7.22291806662613e+00°)
1.12979591467273e+01	(7.88559795804947e+01dB,-7.19772250803375e+00°)
1.13240036323549e+01	(7.88113664038371e+01dB,-7.17242464193702e+00°)
1.13501081567225e+01	(7.87667658751983e+01dB,-7.14702476691314e+00°)
1.13762728582337e+01	(7.87221780339739e+01dB,-7.12152318199889e+00°)
1.14024978756110e+01	(7.86776029193292e+01dB,-7.09592018670222e+00°)
1.14287833478971e+01	(7.86330405701972e+01dB,-7.07021608096027e+00°)
1.14551294144547e+01	(7.85884910252803e+01dB,-7.04441116514871e+00°)
1.14815362149682e+01	(7.85439543230504e+01dB,-7.01850574007067e+00°)
1.15080038894437e+01	(7.84994305017477e+01dB,-6.99250010693077e+00°)
1.15345325782103e+01	(7.84549195993829e+01dB,-6.96639456734515e+00°)
1.15611224219203e+01	(7.84104216537357e+01dB,-6.94018942331497e+00°)
1.15877735615506e+01	(7.83659367023565e+01dB,-6.91388497723418e+00°)
1.16144861384028e+01	(7.83214647825649e+01dB,-6.88748153185178e+00°)
1.16412602941043e+01	(7.82770059314518e+01dB,-6.86097939029083e+00°)
1.16680961706090e+01	(7.82325601858783e+01dB,-6.83437885602036e+00°)
1.16949939101980e+01	(7.81881275824760e+01dB,-6.80768023284412e+00°)
1.17219536554806e+01	(7.81437081576489e+01dB,-6.78088382490933e+00°)
1.17489755493946e+01	(7.80993019475713e+01dB,-6.75398993667156e+00°)
1.17760597352074e+01	(7.80549089881899e+01dB,-6.72699887290047e+00°)
1.18032063565166e+01	(7.80105293152230e+01dB,-6.69991093866346e+00°)
1.18304155572510e+01	(7.79661629641625e+01dB,-6.67272643932698e+00°)
1.18576874816709e+01	(7.79218099702721e+01dB,-6.64544568052901e+00°)
1.18850222743695e+01	(7.78774703685886e+01dB,-6.61806896817788e+00°)
1.19124200802731e+01	(7.78331441939231e+01dB,-6.59059660844903e+00°)
1.19398810446420e+01	(7.77888314808601e+01dB,-6.56302890776465e+00°)
1.19674053130717e+01	(7.77445322637584e+01dB,-6.53536617278654e+00°)
1.19949930314931e+01	(7.77002465767518e+01dB,-6.50760871041205e+00°)
1.20226443461734e+01	(7.76559744537485e+01dB,-6.47975682775073e+00°)
1.20503594037173e+01	(7.76117159284335e+01dB,-6.45181083213943e+00°)
1.20781383510671e+01	(7.75674710342666e+01dB,-6.42377103110625e+00°)
1.21059813355041e+01	(7.75232398044846e+01dB,-6.39563773237167e+00°)
1.21338885046491e+01	(7.74790222721010e+01dB,-6.36741124384278e+00°)
1.21618600064630e+01	(7.74348184699072e+01dB,-6.33909187360861e+00°)
1.21898959892480e+01	(7.73906284304714e+01dB,-6.31067992990487e+00°)
1.22179966016480e+01	(7.73464521861412e+01dB,-6.28217572113757e+00°)
1.22461619926498e+01	(7.73022897690425e+01dB,-6.25357955585258e+00°)
1.22743923115834e+01	(7.72581412110812e+01dB,-6.22489174273913e+00°)
1.23026877081231e+01	(7.72140065439420e+01dB,-6.19611259060150e+00°)
1.23310483322884e+01	(7.71698857990910e+01dB,-6.16724240837283e+00°)
1.23594743344444e+01	(7.71257790077750e+01dB,-6.13828150509307e+00°)
1.23879658653030e+01	(7.70816862010225e+01dB,-6.10923018990395e+00°)
1.24165230759234e+01	(7.70376074096437e+01dB,-6.08008877203600e+00°)
1.24451461177131e+01	(7.69935426642317e+01dB,-6.05085756079804e+00°)
1.24738351424287e+01	(7.69494919951633e+01dB,-6.02153686558711e+00°)
1.25025903021765e+01	(7.69054554325989e+01dB,-5.99212699585230e+00°)
1.25314117494134e+01	(7.68614330064832e+01dB,-5.96262826110164e+00°)
1.25602996369480e+01	(7.68174247465465e+01dB,-5.93304097089612e+00°)
1.25892541179409e+01	(7.67734306823045e+01dB,-5.90336543482733e+00°)
1.26182753459060e+01	(7.67294508430594e+01dB,-5.87360196252531e+00°)
1.26473634747108e+01	(7.66854852579003e+01dB,-5.84375086363136e+00°)
1.26765186585777e+01	(7.66415339557048e+01dB,-5.81381244781910e+00°)
1.27057410520847e+01	(7.65975969651379e+01dB,-5.78378702474487e+00°)
1.27350308101659e+01	(7.65536743146537e+01dB,-5.75367490407114e+00°)
1.27643880881127e+01	(7.65097660324973e+01dB,-5.72347639545925e+00°)
1.27938130415745e+01	(7.64658721467031e+01dB,-5.69319180853787e+00°)
1.28233058265595e+01	(7.64219926850968e+01dB,-5.66282145290826e+00°)
1.28528665994354e+01	(7.63781276752963e+01dB,-5.63236563814285e+00°)
1.28824955169306e+01	(7.63342771447120e+01dB,-5.60182467376529e+00°)
1.29121927361346e+01	(7.62904411205474e+01dB,-5.57119886924500e+00°)
1.29419584144991e+01	(7.62466196298007e+01dB,-5.54048853399944e+00°)
1.29717927098388e+01	(7.62028126992642e+01dB,-5.50969397736929e+00°)
1.30016957803321e+01	(7.61590203555265e+01dB,-5.47881550863197e+00°)
1.30316677845222e+01	(7.61152426249719e+01dB,-5.44785343696811e+00°)
1.30617088813176e+01	(7.60714795337826e+01dB,-5.41680807147972e+00°)
1.30918192299933e+01	(7.60277311079378e+01dB,-5.38567972115866e+00°)
1.31219989901912e+01	(7.59839973732161e+01dB,-5.35446869489956e+00°)
1.31522483219216e+01	(7.59402783551957e+01dB,-5.32317530148412e+00°)
1.31825673855633e+01	(7.58965740792546e+01dB,-5.29179984956846e+00°)
1.32129563418650e+01	(7.58528845705725e+01dB,-5.26034264768686e+00°)
1.32434153519459e+01	(7.58092098541304e+01dB,-5.22880400422947e+00°)
1.32739445772966e+01	(7.57655499547130e+01dB,-5.19718422745579e+00°)
1.33045441797801e+01	(7.57219048969078e+01dB,-5.16548362546620e+00°)
1.33352143216324e+01	(7.56782747051075e+01dB,-5.13370250621262e+00°)
1.33659551654636e+01	(7.56346594035095e+01dB,-5.10184117747500e+00°)
1.33967668742585e+01	(7.55910590161177e+01dB,-5.06989994686877e+00°)
1.34276496113778e+01	(7.55474735667434e+01dB,-5.03787912183734e+00°)
1.34586035405587e+01	(7.55039030790049e+01dB,-5.00577900962047e+00°)
1.34896288259157e+01	(7.54603475763307e+01dB,-4.97359991729579e+00°)
1.35207256319420e+01	(7.54168070819579e+01dB,-4.94134215172275e+00°)
1.35518941235095e+01	(7.53732816189348e+01dB,-4.90900601956742e+00°)
1.35831344658707e+01	(7.53297712101207e+01dB,-4.87659182727730e+00°)
1.36144468246587e+01	(7.52862758781876e+01dB,-4.84409988108637e+00°)
1.36458313658884e+01	(7.52427956456213e+01dB,-4.81153048701487e+00°)
1.36772882559577e+01	(7.51993305347211e+01dB,-4.77888395084224e+00°)
1.37088176616477e+01	(7.51558805676019e+01dB,-4.74616057811932e+00°)
1.37404197501243e+01	(7.51124457661944e+01dB,-4.71336067414995e+00°)
1.37720946889386e+01	(7.50690261522469e+01dB,-4.68048454399712e+00°)
1.38038426460280e+01	(7.50256217473252e+01dB,-4.64753249246518e+00°)
1.38356637897170e+01	(7.49822325728143e+01dB,-4.61450482410425e+00°)
1.38675582887180e+01	(7.49388586499187e+01dB,-4.58140184319143e+00°)
1.38995263121327e+01	(7.48954999996642e+01dB,-4.54822385373965e+00°)
1.39315680294522e+01	(7.48521566428986e+01dB,-4.51497115948737e+00°)
1.39636836105585e+01	(7.48088286002916e+01dB,-4.48164406387778e+00°)
1.39958732257253e+01	(7.47655158923376e+01dB,-4.44824287008425e+00°)
1.40281370456187e+01	(7.47222185393554e+01dB,-4.41476788097547e+00°)
1.40604752412983e+01	(7.46789365614894e+01dB,-4.38121939912440e+00°)
1.40928879842179e+01	(7.46356699787107e+01dB,-4.34759772679713e+00°)
1.41253754462267e+01	(7.45924188108183e+01dB,-4.31390316595557e+00°)
1.41579377995699e+01	(7.45491830774401e+01dB,-4.28013601824694e+00°)
1.41905752168900e+01	(7.45059627980331e+01dB,-4.24629658499472e+00°)
1.42232878712273e+01	(7.44627579918856e+01dB,-4.21238516720193e+00°)
1.42560759360210e+01	(7.44195686781172e+01dB,-4.17840206553812e+00°)
1.42889395851101e+01	(7.43763948756809e+01dB,-4.14434758034835e+00°)
1.43218789927346e+01	(7.43332366033627e+01dB,-4.11022201162947e+00°)
1.43548943335357e+01	(7.42900938797836e+01dB,-4.07602565903059e+00°)
1.43879857825576e+01	(7.42469667234009e+01dB,-4.04175882187010e+00°)
1.44211535152478e+01	(7.42038551525080e+01dB,-4.00742179909347e+00°)
1.44543977074584e+01	(7.41607591852367e+01dB,-3.97301488930113e+00°)
1.44877185354467e+01	(7.41176788395578e+01dB,-3.93853839073090e+00°)
1.45211161758765e+01	(7.40746141332815e+01dB,-3.90399260124978e+00°)
1.45545908058188e+01	(7.40315650840594e+01dB,-3.86937781835361e+00°)
1.45881426027526e+01	(7.39885317093849e+01dB,-3.83469433916889e+00°)
1.46217717445663e+01	(7.39455140265949e+01dB,-3.79994246044255e+00°)
1.46554784095582e+01	(7.39025120528701e+01dB,-3.76512247853536e+00°)
1.46892627764378e+01	(7.38595258052365e+01dB,-3.73023468942476e+00°)
1.47231250243263e+01	(7.38165553005664e+01dB,-3.69527938869609e+00°)
1.47570653327580e+01	(7.37736005555792e+01dB,-3.66025687154099e+00°)
1.47910838816812e+01	(7.37306615868431e+01dB,-3.62516743275338e+00°)
1.48251808514586e+01	(7.36877384107751e+01dB,-3.59001136671970e+00°)
1.48593564228691e+01	(7.36448310436433e+01dB,-3.55478896742933e+00°)
1.48936107771082e+01	(7.36019395015671e+01dB,-3.51950052845984e+00°)
1.49279440957890e+01	(7.35590638005188e+01dB,-3.48414634297654e+00°)
1.49623565609434e+01	(7.35162039563240e+01dB,-3.44872670372705e+00°)
1.49968483550228e+01	(7.34733599846631e+01dB,-3.41324190303883e+00°)
1.50314196608993e+01	(7.34305319010731e+01dB,-3.37769223282820e+00°)
1.50660706618665e+01	(7.33877197209469e+01dB,-3.34207798456914e+00°)
1.51008015416405e+01	(7.33449234595362e+01dB,-3.30639944931906e+00°)
1.51356124843611e+01	(7.33021431319512e+01dB,-3.27065691769884e+00°)
1.51705036745924e+01	(7.32593787531631e+01dB,-3.23485067990567e+00°)
1.52054752973240e+01	(7.32166303380035e+01dB,-3.19898102568271e+00°)
1.52405275379719e+01	(7.31738979011668e+01dB,-3.16304824434774e+00°)
1.52756605823798e+01	(7.31311814572105e+01dB,-3.12705262476453e+00°)
1.53108746168193e+01	(7.30884810205572e+01dB,-3.09099445536328e+00°)
1.53461698279920e+01	(7.30457966054947e+01dB,-3.05487402412082e+00°)
1.53815464030294e+01	(7.30031282261771e+01dB,-3.01869161856058e+00°)
1.54170045294946e+01	(7.29604758966270e+01dB,-2.98244752576009e+00°)
1.54525443953832e+01	(7.29178396307356e+01dB,-2.94614203234093e+00°)
1.54881661891238e+01	(7.28752194422637e+01dB,-2.90977542446201e+00°)
1.55238700995798e+01	(7.28326153448434e+01dB,-2.87334798782894e+00°)
1.55596563160498e+01	(7.27900273519790e+01dB,-2.83686000768866e+00°)
1.55955250282685e+01	(7.27474554770479e+01dB,-2.80031176881550e+00°)
1.56314764264085e+01	(7.27048997333016e+01dB,-2.76370355552582e+00°)
1.56675107010805e+01	(7.26623601338671e+01dB,-2.72703565166605e+00°)
1.57036280433345e+01	(7.26198366917482e+01dB,-2.69030834062149e+00°)
1.57398286446612e+01	(7.25773294198255e+01dB,-2.65352190529359e+00°)
1.57761126969925e+01	(7.25348383308589e+01dB,-2.61667662812205e+00°)
1.58124803927028e+01	(7.24923634374876e+01dB,-2.57977279106926e+00°)
1.58489319246101e+01	(7.24499047522318e+01dB,-2.54281067562594e+00°)
1.58854674859768e+01	(7.24074622874934e+01dB,-2.50579056279819e+00°)
1.59220872705107e+01	(7.23650360555573e+01dB,-2.46871273312414e+00°)
1.59587914723663e+01	(7.23226260685926e+01dB,-2.43157746665683e+00°)
1.59955802861457e+01	(7.22802323386532e+01dB,-2.39438504296885e+00°)
1.60324539068994e+01	(7.22378548776796e+01dB,-2.35713574115697e+00°)
1.60694125301277e+01	(7.21954936974990e+01dB,-2.31982983982861e+00°)
1.61064563517817e+01	(7.21531488098274e+01dB,-2.28246761711193e+00°)
1.61435855682638e+01	(7.21108202262699e+01dB,-2.24504935064543e+00°)
1.61808003764296e+01	(7.20685079583223e+01dB,-2.20757531759096e+00°)
1.62181009735883e+01	(7.20262120173719e+01dB,-2.17004579461954e+00°)
1.62554875575038e+01	(7.19839324146986e+01dB,-2.13246105791584e+00°)
1.62929603263962e+01	(7.19416691614759e+01dB,-2.09482138317838e+00°)
1.63305194789423e+01	(7.18994222687719e+01dB,-2.05712704561145e+00°)
1.63681652142770e+01	(7.18571917475509e+01dB,-2.01937831994170e+00°)
1.64058977319943e+01	(7.18149776086739e+01dB,-1.98157548040225e+00°)
1.64437172321482e+01	(7.17727798628994e+01dB,-1.94371880073121e+00°)
1.64816239152540e+01	(7.17305985208856e+01dB,-1.90580855418852e+00°)
1.65196179822891e+01	(7.16884335931904e+01dB,-1.86784501353909e+00°)
1.65576996346942e+01	(7.16462850902724e+01dB,-1.82982845105404e+00°)
1.65958690743745e+01	(7.16041530224927e+01dB,-1.79175913852175e+00°)
1.66341265037006e+01	(7.15620374001157e+01dB,-1.75363734723872e+00°)
1.66724721255095e+01	(7.15199382333098e+01dB,-1.71546334801128e+00°)
1.67109061431060e+01	(7.14778555321484e+01dB,-1.67723741115438e+00°)
1.67494287602633e+01	(7.14357893066115e+01dB,-1.63895980649617e+00°)
1.67880401812245e+01	(7.13937395665864e+01dB,-1.60063080337640e+00°)
1.68267406107036e+01	(7.13517063218686e+01dB,-1.56225067064479e+00°)
1.68655302538863e+01	(7.13096895821628e+01dB,-1.52381967665874e+00°)
1.69044093164315e+01	(7.12676893570846e+01dB,-1.48533808930108e+00°)
1.69433780044722e+01	(7.12257056561605e+01dB,-1.44680617595313e+00°)
1.69824365246163e+01	(7.11837384888296e+01dB,-1.40822420351615e+00°)
1.70215850839484e+01	(7.11417878644442e+01dB,-1.36959243840183e+00°)
1.70608238900301e+01	(7.10998537922716e+01dB,-1.33091114654312e+00°)
1.71001531509018e+01	(7.10579362814938e+01dB,-1.29218059338364e+00°)
1.71395730750831e+01	(7.10160353412098e+01dB,-1.25340104388770e+00°)
1.71790838715748e+01	(7.09741509804357e+01dB,-1.21457276252958e+00°)
1.72186857498589e+01	(7.09322832081060e+01dB,-1.17569601330925e+00°)
1.72583789199009e+01	(7.08904320330749e+01dB,-1.13677105974204e+00°)
1.72981635921499e+01	(7.08485974641168e+01dB,-1.09779816487013e+00°)
1.73380399775402e+01	(7.08067795099272e+01dB,-1.05877759124712e+00°)
1.73780082874926e+01	(7.07649781791244e+01dB,-1.01970960095838e+00°)
1.74180687339150e+01	(7.07231934802497e+01dB,-9.80594455612108e-01°)
1.74582215292039e+01	(7.06814254217688e+01dB,-9.41432416341254e-01°)
1.74984668862454e+01	(7.06396740120725e+01dB,-9.02223743803894e-01°)
1.75388050184164e+01	(7.05979392594778e+01dB,-8.62968698187817e-01°)
1.75792361395858e+01	(7.05562211722291e+01dB,-8.23667539216006e-01°)
1.76197604641151e+01	(7.05145197584985e+01dB,-7.84320526136398e-01°)
1.76603782068605e+01	(7.04728350263873e+01dB,-7.44927917738672e-01°)
1.77010895831730e+01	(7.04311669839269e+01dB,-7.05489972339891e-01°)
1.77418948089005e+01	(7.03895156390792e+01dB,-6.66006947796410e-01°)
1.77827941003880e+01	(7.03478809997382e+01dB,-6.26479101505386e-01°)
1.78237876744797e+01	(7.03062630737306e+01dB,-5.86906690405989e-01°)
1.78648757485193e+01	(7.02646618688168e+01dB,-5.47289970979448e-01°)
1.79060585403517e+01	(7.02230773926915e+01dB,-5.07629199247752e-01°)
1.79473362683241e+01	(7.01815096529850e+01dB,-4.67924630786385e-01°)
1.79887091512867e+01	(7.01399586572640e+01dB,-4.28176520714445e-01°)
1.80301774085945e+01	(7.00984244130326e+01dB,-3.88385123709826e-01°)
1.80717412601081e+01	(7.00569069277326e+01dB,-3.48550693994609e-01°)
1.81134009261948e+01	(7.00154062087451e+01dB,-3.08673485353371e-01°)
1.81551566277301e+01	(6.99739222633912e+01dB,-2.68753751128803e-01°)
1.81970085860986e+01	(6.99324550989325e+01dB,-2.28791744222384e-01°)
1.82389570231952e+01	(6.98910047225724e+01dB,-1.88787717102751e-01°)
1.82810021614262e+01	(6.98495711414566e+01dB,-1.48741921795554e-01°)
1.83231442237109e+01	(6.98081543626745e+01dB,-1.08654609906400e-01°)
1.83653834334822e+01	(6.97667543932593e+01dB,-6.85260326068507e-02°)
1.84077200146883e+01	(6.97253712401891e+01dB,-2.83564406331721e-02°)
1.84501541917935e+01	(6.96840049103885e+01dB,1.18539156808281e-02°)
1.84926861897795e+01	(6.96426554107281e+01dB,5.21047864427170e-02°)
1.85353162341469e+01	(6.96013227480266e+01dB,9.23959221629984e-02°)
1.85780445509157e+01	(6.95600069290502e+01dB,1.32727073780219e-01°)
1.86208713666274e+01	(6.95187079605151e+01dB,1.73097992630289e-01°)
1.86637969083454e+01	(6.94774258490868e+01dB,2.13508430470238e-01°)
1.87068214036567e+01	(6.94361606013818e+01dB,2.53958139456020e-01°)
1.87499450806729e+01	(6.93949122239680e+01dB,2.94446872147935e-01°)
1.87931681680314e+01	(6.93536807233656e+01dB,3.34974381508807e-01°)
1.88364908948967e+01	(6.93124661060479e+01dB,3.75540420891275e-01°)
1.88799134909616e+01	(6.92712683784418e+01dB,4.16144744048714e-01°)
1.89234361864485e+01	(6.92300875469292e+01dB,4.56787105116008e-01°)
1.89670592121102e+01	(6.91889236178468e+01dB,4.97467258623456e-01°)
1.90107827992317e+01	(6.91477765974879e+01dB,5.38184959476176e-01°)
1.90546071796312e+01	(6.91066464921022e+01dB,5.78939962964388e-01°)
1.90985325856611e+01	(6.90655333078971e+01dB,6.19732024753422e-01°)
1.91425592502095e+01	(6.90244370510385e+01dB,6.60560900874561e-01°)
1.91866874067016e+01	(6.89833577276508e+01dB,7.01426347738350e-01°)
1.92309172891003e+01	(6.89422953438185e+01dB,7.42328122114517e-01°)
1.92752491319080e+01	(6.89012499055862e+01dB,7.83265981137283e-01°)
1.93196831701679e+01	(6.88602214189600e+01dB,8.24239682293918e-01°)
1.93642196394647e+01	(6.88192098899072e+01dB,8.65248983434028e-01°)
1.94088587759264e+01	(6.87782153243581e+01dB,9.06293642747961e-01°)
1.94536008162253e+01	(6.87372377282059e+01dB,9.47373418778756e-01°)
1.94984459975791e+01	(6.86962771073077e+01dB,9.88488070410696e-01°)
1.95433945577526e+01	(6.86553334674846e+01dB,1.02963735687083e+00°)
1.95884467350585e+01	(6.86144068145235e+01dB,1.07082103771054e+00°)
1.96336027683591e+01	(6.85734971541766e+01dB,1.11203887282361e+00°)
1.96788628970671e+01	(6.85326044921625e+01dB,1.15329062242272e+00°)
1.97242273611472e+01	(6.84917288341669e+01dB,1.19457604704648e+00°)
1.97696964011172e+01	(6.84508701858431e+01dB,1.23589490755294e+00°)
1.98152702580496e+01	(6.84100285528127e+01dB,1.27724696510874e+00°)
1.98609491735723e+01	(6.83692039406659e+01dB,1.31863198119849e+00°)
1.99067333898705e+01	(6.83283963549625e+01dB,1.36004971760817e+00°)
1.99526231496874e+01	(6.82876058012322e+01dB,1.40149993642944e+00°)
1.99986186963261e+01	(6.82468322849756e+01dB,1.44298240004016e+00°)
2.00447202736502e+01	(6.82060758116639e+01dB,1.48449687112772e+00°)
2.00909281260859e+01	(6.81653363867405e+01dB,1.52604311265639e+00°)
2.01372424986225e+01	(6.81246140156208e+01dB,1.56762088787699e+00°)
2.01836636368142e+01	(6.80839087036931e+01dB,1.60922996032212e+00°)
2.02301917867813e+01	(6.80432204563190e+01dB,1.65087009379986e+00°)
2.02768271952114e+01	(6.80025492788342e+01dB,1.69254105238410e+00°)
2.03235701093608e+01	(6.79618951765484e+01dB,1.73424260042331e+00°)
2.03704207770558e+01	(6.79212581547464e+01dB,1.77597450252078e+00°)
2.04173794466939e+01	(6.78806382186886e+01dB,1.81773652353571e+00°)
2.04644463672453e+01	(6.78400353736109e+01dB,1.85952842859050e+00°)
2.05116217882542e+01	(6.77994496247259e+01dB,1.90134998304114e+00°)
2.05589059598400e+01	(6.77588809772229e+01dB,1.94320095249566e+00°)
2.06062991326986e+01	(6.77183294362686e+01dB,1.98508110280086e+00°)
2.06538015581038e+01	(6.76777950070075e+01dB,2.02699020002844e+00°)
2.07014134879090e+01	(6.76372776945623e+01dB,2.06892801048834e+00°)
2.07491351745476e+01	(6.75967775040342e+01dB,2.11089430071194e+00°)
2.07969668710355e+01	(6.75562944405039e+01dB,2.15288883744651e+00°)
2.08449088309714e+01	(6.75158285090314e+01dB,2.19491138765393e+00°)
2.08929613085389e+01	(6.74753797146567e+01dB,2.23696171850902e+00°)
2.09411245585075e+01	(6.74349480623999e+01dB,2.27903959739248e+00°)
2.09893988362338e+01	(6.73945335572624e+01dB,2.32114479187461e+00°)
2.10377843976633e+01	(6.73541362042263e+01dB,2.36327706972915e+00°)
2.10862814993314e+01	(6.73137560082553e+01dB,2.40543619891768e+00°)
2.11348903983650e+01	(6.72733929742949e+01dB,2.44762194758745e+00°)
2.11836113524835e+01	(6.72330471072735e+01dB,2.48983408405628e+00°)
2.12324446200007e+01	(6.71927184121010e+01dB,2.53207237683114e+00°)
2.12813904598256e+01	(6.71524068936714e+01dB,2.57433659457198e+00°)
2.13304491314643e+01	(6.71121125568611e+01dB,2.61662650611715e+00°)
2.13796208950208e+01	(6.70718354065305e+01dB,2.65894188045664e+00°)
2.14289060111991e+01	(6.70315754475240e+01dB,2.70128248673509e+00°)
2.14783047413038e+01	(6.69913326846700e+01dB,2.74364809424590e+00°)
2.15278173472422e+01	(6.69511071227815e+01dB,2.78603847242948e+00°)
2.15774440915251e+01	(6.69108987666565e+01dB,2.82845339085809e+00°)
2.16271852372687e+01	(6.68707076210780e+01dB,2.87089261924271e+00°)
2.16770410481954e+01	(6.68305336908142e+01dB,2.91335592741733e+00°)
2.17270117886359e+01	(6.67903769806191e+01dB,2.95584308534526e+00°)
2.17770977235300e+01	(6.67502374952326e+01dB,2.99835386309899e+00°)
2.18272991184285e+01	(6.67101152393806e+01dB,3.04088803087032e+00°)
2.18776162394940e+01	(6.66700102177754e+01dB,3.08344535895305e+00°)
2.19280493535029e+01	(6.66299224351161e+01dB,3.12602561774386e+00°)
2.19785987278467e+01	(6.65898518960881e+01dB,3.16862857773649e+00°)
2.20292646305330e+01	(6.65497986053644e+01dB,3.21125400951187e+00°)
2.20800473301874e+01	(6.65097625676049e+01dB,3.25390168373980e+00°)
2.21309470960548e+01	(6.64697437874565e+01dB,3.29657137117156e+00°)
2.21819641980006e+01	(6.64297422695545e+01dB,3.33926284262493e+00°)
2.22330989065124e+01	(6.63897580185212e+01dB,3.38197586899641e+00°)
2.22843514927014e+01	(6.63497910389673e+01dB,3.42471022123891e+00°)
2.23357222283037e+01	(6.63098413354909e+01dB,3.46746567036899e+00°)
