Freq.	V(COMP)/V(OPTO_OUT)
3.49945167028254e+05	(1.12930580589482e+01dB,1.19196121254578e+02°)
3.50751873952464e+05	(1.12805782396870e+01dB,1.19113044204101e+02°)
3.51560440528194e+05	(1.12680774537080e+01dB,1.19029958904647e+02°)
3.52370871042383e+05	(1.12555557287737e+01dB,1.18946865528867e+02°)
3.53183169791852e+05	(1.12430130928321e+01dB,1.18863764248121e+02°)
3.53997341083330e+05	(1.12304495740156e+01dB,1.18780655232472e+02°)
3.54813389233470e+05	(1.12178652006404e+01dB,1.18697538650680e+02°)
3.55631318568880e+05	(1.12052600012051e+01dB,1.18614414670192e+02°)
3.56451133426139e+05	(1.11926340043900e+01dB,1.18531283457140e+02°)
3.57272838151823e+05	(1.11799872390558e+01dB,1.18448145176330e+02°)
3.58096437102530e+05	(1.11673197342427e+01dB,1.18364999991237e+02°)
3.58921934644899e+05	(1.11546315191694e+01dB,1.18281848063998e+02°)
3.59749335155636e+05	(1.11419226232321e+01dB,1.18198689555406e+02°)
3.60578643021535e+05	(1.11291930760034e+01dB,1.18115524624902e+02°)
3.61409862639506e+05	(1.11164429072312e+01dB,1.18032353430569e+02°)
3.62242998416591e+05	(1.11036721468377e+01dB,1.17949176129127e+02°)
3.63078054769994e+05	(1.10908808249186e+01dB,1.17865992875923e+02°)
3.63915036127099e+05	(1.10780689717416e+01dB,1.17782803824927e+02°)
3.64753946925500e+05	(1.10652366177456e+01dB,1.17699609128729e+02°)
3.65594791613016e+05	(1.10523837935395e+01dB,1.17616408938523e+02°)
3.66437574647724e+05	(1.10395105299015e+01dB,1.17533203404112e+02°)
3.67282300497976e+05	(1.10266168577776e+01dB,1.17449992673893e+02°)
3.68128973642422e+05	(1.10137028082805e+01dB,1.17366776894856e+02°)
3.68977598570041e+05	(1.10007684126891e+01dB,1.17283556212575e+02°)
3.69828179780156e+05	(1.09878137024466e+01dB,1.17200330771204e+02°)
3.70680721782466e+05	(1.09748387091601e+01dB,1.17117100713469e+02°)
3.71535229097062e+05	(1.09618434645992e+01dB,1.17033866180664e+02°)
3.72391706254458e+05	(1.09488280006949e+01dB,1.16950627312644e+02°)
3.73250157795610e+05	(1.09357923495384e+01dB,1.16867384247817e+02°)
3.74110588271942e+05	(1.09227365433804e+01dB,1.16784137123143e+02°)
3.74973002245372e+05	(1.09096606146296e+01dB,1.16700886074124e+02°)
3.75837404288332e+05	(1.08965645958517e+01dB,1.16617631234800e+02°)
3.76703798983797e+05	(1.08834485197684e+01dB,1.16534372737743e+02°)
3.77572190925304e+05	(1.08703124192562e+01dB,1.16451110714052e+02°)
3.78442584716981e+05	(1.08571563273450e+01dB,1.16367845293346e+02°)
3.79314984973569e+05	(1.08439802772177e+01dB,1.16284576603759e+02°)
3.80189396320448e+05	(1.08307843022083e+01dB,1.16201304771935e+02°)
3.81065823393660e+05	(1.08175684358011e+01dB,1.16118029923022e+02°)
3.81944270839933e+05	(1.08043327116299e+01dB,1.16034752180668e+02°)
3.82824743316709e+05	(1.07910771634761e+01dB,1.15951471667014e+02°)
3.83707245492164e+05	(1.07778018252683e+01dB,1.15868188502687e+02°)
3.84591782045239e+05	(1.07645067310807e+01dB,1.15784902806800e+02°)
3.85478357665657e+05	(1.07511919151321e+01dB,1.15701614696942e+02°)
3.86366977053954e+05	(1.07378574117849e+01dB,1.15618324289175e+02°)
3.87257644921502e+05	(1.07245032555438e+01dB,1.15535031698029e+02°)
3.88150365990533e+05	(1.07111294810545e+01dB,1.15451737036495e+02°)
3.89045144994165e+05	(1.06977361231029e+01dB,1.15368440416022e+02°)
3.89941986676427e+05	(1.06843232166136e+01dB,1.15285141946511e+02°)
3.90840895792285e+05	(1.06708907966491e+01dB,1.15201841736313e+02°)
3.91741877107666e+05	(1.06574388984083e+01dB,1.15118539892217e+02°)
3.92644935399483e+05	(1.06439675572255e+01dB,1.15035236519454e+02°)
3.93550075455660e+05	(1.06304768085693e+01dB,1.14951931721686e+02°)
3.94457302075161e+05	(1.06169666880412e+01dB,1.14868625601004e+02°)
3.95366620068010e+05	(1.06034372313747e+01dB,1.14785318257921e+02°)
3.96278034255321e+05	(1.05898884744341e+01dB,1.14702009791372e+02°)
3.97191549469322e+05	(1.05763204532131e+01dB,1.14618700298703e+02°)
3.98107170553378e+05	(1.05627332038337e+01dB,1.14535389875673e+02°)
3.99024902362023e+05	(1.05491267625454e+01dB,1.14452078616445e+02°)
3.99944749760978e+05	(1.05355011657234e+01dB,1.14368766613582e+02°)
4.00866717627183e+05	(1.05218564498679e+01dB,1.14285453958045e+02°)
4.01790810848820e+05	(1.05081926516029e+01dB,1.14202140739188e+02°)
4.02717034325339e+05	(1.04945098076745e+01dB,1.14118827044750e+02°)
4.03645392967484e+05	(1.04808079549506e+01dB,1.14035512960857e+02°)
4.04575891697322e+05	(1.04670871304188e+01dB,1.13952198572013e+02°)
4.05508535448262e+05	(1.04533473711858e+01dB,1.13868883961097e+02°)
4.06443329165091e+05	(1.04395887144761e+01dB,1.13785569209360e+02°)
4.07380277803991e+05	(1.04258111976307e+01dB,1.13702254396421e+02°)
4.08319386332570e+05	(1.04120148581060e+01dB,1.13618939600260e+02°)
4.09260659729888e+05	(1.03981997334727e+01dB,1.13535624897219e+02°)
4.10204102986484e+05	(1.03843658614143e+01dB,1.13452310361993e+02°)
4.11149721104399e+05	(1.03705132797261e+01dB,1.13368996067631e+02°)
4.12097519097207e+05	(1.03566420263144e+01dB,1.13285682085526e+02°)
4.13047501990038e+05	(1.03427521391944e+01dB,1.13202368485420e+02°)
4.13999674819606e+05	(1.03288436564899e+01dB,1.13119055335390e+02°)
4.14954042634239e+05	(1.03149166164317e+01dB,1.13035742701853e+02°)
4.15910610493897e+05	(1.03009710573563e+01dB,1.12952430649557e+02°)
4.16869383470210e+05	(1.02870070177049e+01dB,1.12869119241581e+02°)
4.17830366646496e+05	(1.02730245360224e+01dB,1.12785808539329e+02°)
4.18793565117793e+05	(1.02590236509557e+01dB,1.12702498602525e+02°)
4.19758983990882e+05	(1.02450044012529e+01dB,1.12619189489216e+02°)
4.20726628384318e+05	(1.02309668257618e+01dB,1.12535881255762e+02°)
4.21696503428456e+05	(1.02169109634292e+01dB,1.12452573956833e+02°)
4.22668614265476e+05	(1.02028368532992e+01dB,1.12369267645412e+02°)
4.23642966049414e+05	(1.01887445345122e+01dB,1.12285962372785e+02°)
4.24619563946185e+05	(1.01746340463037e+01dB,1.12202658188540e+02°)
4.25598413133615e+05	(1.01605054280031e+01dB,1.12119355140563e+02°)
4.26579518801465e+05	(1.01463587190326e+01dB,1.12036053275040e+02°)
4.27562886151458e+05	(1.01321939589059e+01dB,1.11952752636444e+02°)
4.28548520397311e+05	(1.01180111872269e+01dB,1.11869453267543e+02°)
4.29536426764758e+05	(1.01038104436887e+01dB,1.11786155209388e+02°)
4.30526610491581e+05	(1.00895917680723e+01dB,1.11702858501314e+02°)
4.31519076827635e+05	(1.00753552002456e+01dB,1.11619563180939e+02°)
4.32513831034879e+05	(1.00611007801619e+01dB,1.11536269284156e+02°)
4.33510878387398e+05	(1.00468285478588e+01dB,1.11452976845136e+02°)
4.34510224171441e+05	(1.00325385434572e+01dB,1.11369685896319e+02°)
4.35511873685438e+05	(1.00182308071598e+01dB,1.11286396468416e+02°)
4.36515832240035e+05	(1.00039053792503e+01dB,1.11203108590404e+02°)
4.37522105158120e+05	(9.98956230009185e+00dB,1.11119822289526e+02°)
4.38530697774854e+05	(9.97520161012596e+00dB,1.11036537591283e+02°)
4.39541615437692e+05	(9.96082334987142e+00dB,1.10953254519437e+02°)
4.40554863506421e+05	(9.94642755992302e+00dB,1.10869973096005e+02°)
4.41570447353180e+05	(9.93201428095038e+00dB,1.10786693341260e+02°)
4.42588372362493e+05	(9.91758355369677e+00dB,1.10703415273721e+02°)
4.43608643931299e+05	(9.90313541897792e+00dB,1.10620138910161e+02°)
4.44631267468975e+05	(9.88866991768081e+00dB,1.10536864265597e+02°)
4.45656248397369e+05	(9.87418709076255e+00dB,1.10453591353289e+02°)
4.46683592150828e+05	(9.85968697924911e+00dB,1.10370320184739e+02°)
4.47713304176228e+05	(9.84516962423421e+00dB,1.10287050769690e+02°)
4.48745389932997e+05	(9.83063506687814e+00dB,1.10203783116119e+02°)
4.49779854893152e+05	(9.81608334840651e+00dB,1.10120517230241e+02°)
4.50816704541324e+05	(9.80151451010913e+00dB,1.10037253116499e+02°)
4.51855944374786e+05	(9.78692859333883e+00dB,1.09953990777572e+02°)
4.52897579903484e+05	(9.77232563951028e+00dB,1.09870730214362e+02°)
4.53941616650066e+05	(9.75770569009878e+00dB,1.09787471426000e+02°)
4.54988060149911e+05	(9.74306878663916e+00dB,1.09704214409842e+02°)
4.56036915951158e+05	(9.72841497072452e+00dB,1.09620959161463e+02°)
4.57088189614737e+05	(9.71374428400513e+00dB,1.09537705674661e+02°)
4.58141886714395e+05	(9.69905676818723e+00dB,1.09454453941450e+02°)
4.59198012836730e+05	(9.68435246503187e+00dB,1.09371203952062e+02°)
4.60256573581217e+05	(9.66963141635374e+00dB,1.09287955694942e+02°)
4.61317574560240e+05	(9.65489366402001e+00dB,1.09204709156749e+02°)
4.62381021399121e+05	(9.64013924994916e+00dB,1.09121464322351e+02°)
4.63446919736148e+05	(9.62536821610983e+00dB,1.09038221174827e+02°)
4.64515275222609e+05	(9.61058060451965e+00dB,1.08954979695462e+02°)
4.65586093522818e+05	(9.59577645724411e+00dB,1.08871739863746e+02°)
4.66659380314147e+05	(9.58095581639533e+00dB,1.08788501657374e+02°)
4.67735141287057e+05	(9.56611872413101e+00dB,1.08705265052242e+02°)
4.68813382145123e+05	(9.55126522265320e+00dB,1.08622030022449e+02°)
4.69894108605073e+05	(9.53639535420718e+00dB,1.08538796540289e+02°)
4.70977326396810e+05	(9.52150916108029e+00dB,1.08455564576258e+02°)
4.72063041263448e+05	(9.50660668560081e+00dB,1.08372334099044e+02°)
4.73151258961337e+05	(9.49168797013682e+00dB,1.08289105075532e+02°)
4.74241985260101e+05	(9.47675305709500e+00dB,1.08205877470799e+02°)
4.75335225942661e+05	(9.46180198891955e+00dB,1.08122651248114e+02°)
4.76430986805271e+05	(9.44683480809104e+00dB,1.08039426368934e+02°)
4.77529273657546e+05	(9.43185155712524e+00dB,1.07956202792908e+02°)
4.78630092322493e+05	(9.41685227857201e+00dB,1.07872980477870e+02°)
4.79733448636544e+05	(9.40183701501416e+00dB,1.07789759379842e+02°)
4.80839348449583e+05	(9.38680580906635e+00dB,1.07706539453028e+02°)
4.81947797624981e+05	(9.37175870337387e+00dB,1.07623320649818e+02°)
4.83058802039626e+05	(9.35669574061164e+00dB,1.07540102920784e+02°)
4.84172367583952e+05	(9.34161696348297e+00dB,1.07456886214678e+02°)
4.85288500161974e+05	(9.32652241471851e+00dB,1.07373670478432e+02°)
4.86407205691314e+05	(9.31141213707510e+00dB,1.07290455657157e+02°)
4.87528490103238e+05	(9.29628617333464e+00dB,1.07207241694142e+02°)
4.88652359342685e+05	(9.28114456630302e+00dB,1.07124028530852e+02°)
4.89778819368297e+05	(9.26598735880895e+00dB,1.07040816106927e+02°)
4.90907876152454e+05	(9.25081459370286e+00dB,1.06957604360181e+02°)
4.92039535681301e+05	(9.23562631385583e+00dB,1.06874393226604e+02°)
4.93173803954786e+05	(9.22042256215845e+00dB,1.06791182640354e+02°)
4.94310686986685e+05	(9.20520338151969e+00dB,1.06707972533764e+02°)
4.95450190804640e+05	(9.18996881486586e+00dB,1.06624762837334e+02°)
4.96592321450185e+05	(9.17471890513944e+00dB,1.06541553479736e+02°)
4.97737084978785e+05	(9.15945369529805e+00dB,1.06458344387809e+02°)
4.98884487459861e+05	(9.14417322831327e+00dB,1.06375135486560e+02°)
5.00034534976826e+05	(9.12887754716962e+00dB,1.06291926699162e+02°)
5.01187233627120e+05	(9.11356669486345e+00dB,1.06208717946955e+02°)
5.02342589522234e+05	(9.09824071440182e+00dB,1.06125509149441e+02°)
5.03500608787752e+05	(9.08289964880144e+00dB,1.06042300224290e+02°)
5.04661297563375e+05	(9.06754354108758e+00dB,1.05959091087332e+02°)
5.05824662002960e+05	(9.05217243429296e+00dB,1.05875881652562e+02°)
5.06990708274550e+05	(9.03678637145673e+00dB,1.05792671832134e+02°)
5.08159442560406e+05	(9.02138539562333e+00dB,1.05709461536365e+02°)
5.09330871057040e+05	(9.00596954984144e+00dB,1.05626250673732e+02°)
5.10504999975251e+05	(8.99053887716290e+00dB,1.05543039150870e+02°)
5.11681835540152e+05	(8.97509342064166e+00dB,1.05459826872575e+02°)
5.12861383991209e+05	(8.95963322333268e+00dB,1.05376613741800e+02°)
5.14043651582269e+05	(8.94415832829088e+00dB,1.05293399659655e+02°)
5.15228644581599e+05	(8.92866877857005e+00dB,1.05210184525407e+02°)
5.16416369271914e+05	(8.91316461722185e+00dB,1.05126968236480e+02°)
5.17606831950410e+05	(8.89764588729466e+00dB,1.05043750688454e+02°)
5.18800038928803e+05	(8.88211263183262e+00dB,1.04960531775062e+02°)
5.19995996533357e+05	(8.86656489387450e+00dB,1.04877311388192e+02°)
5.21194711104921e+05	(8.85100271645266e+00dB,1.04794089417887e+02°)
5.22396188998960e+05	(8.83542614259202e+00dB,1.04710865752343e+02°)
5.23600436585590e+05	(8.81983521530903e+00dB,1.04627640277908e+02°)
5.24807460249612e+05	(8.80422997761056e+00dB,1.04544412879082e+02°)
5.26017266390546e+05	(8.78861047249290e+00dB,1.04461183438518e+02°)
5.27229861422662e+05	(8.77297674294073e+00dB,1.04377951837018e+02°)
5.28445251775019e+05	(8.75732883192603e+00dB,1.04294717953538e+02°)
5.29663443891496e+05	(8.74166678240709e+00dB,1.04211481665181e+02°)
5.30884444230826e+05	(8.72599063732747e+00dB,1.04128242847201e+02°)
5.32108259266632e+05	(8.71030043961492e+00dB,1.04045001373002e+02°)
5.33334895487458e+05	(8.69459623218042e+00dB,1.03961757114136e+02°)
5.34564359396808e+05	(8.67887805791709e+00dB,1.03878509940302e+02°)
5.35796657513178e+05	(8.66314595969921e+00dB,1.03795259719351e+02°)
5.37031796370089e+05	(8.64739998038116e+00dB,1.03712006317277e+02°)
5.38269782516124e+05	(8.63164016279641e+00dB,1.03628749598224e+02°)
5.39510622514963e+05	(8.61586654975652e+00dB,1.03545489424482e+02°)
5.40754322945415e+05	(8.60007918405009e+00dB,1.03462225656486e+02°)
5.42000890401458e+05	(8.58427810844176e+00dB,1.03378958152821e+02°)
5.43250331492267e+05	(8.56846336567120e+00dB,1.03295686770212e+02°)
5.44502652842254e+05	(8.55263499845210e+00dB,1.03212411363533e+02°)
5.45757861091104e+05	(8.53679304947114e+00dB,1.03129131785802e+02°)
5.47015962893804e+05	(8.52093756138700e+00dB,1.03045847888182e+02°)
5.48276964920686e+05	(8.50506857682937e+00dB,1.02962559519978e+02°)
5.49540873857456e+05	(8.48918613839790e+00dB,1.02879266528642e+02°)
5.50807696405235e+05	(8.47329028866124e+00dB,1.02795968759767e+02°)
5.52077439280588e+05	(8.45738107015603e+00dB,1.02712666057090e+02°)
5.53350109215567e+05	(8.44145852538590e+00dB,1.02629358262491e+02°)
5.54625712957741e+05	(8.42552269682045e+00dB,1.02546045215992e+02°)
5.55904257270233e+05	(8.40957362689430e+00dB,1.02462726755757e+02°)
5.57185748931759e+05	(8.39361135800607e+00dB,1.02379402718092e+02°)
5.58470194736660e+05	(8.37763593251741e+00dB,1.02296072937447e+02°)
5.59757601494938e+05	(8.36164739275198e+00dB,1.02212737246408e+02°)
5.61047976032298e+05	(8.34564578099447e+00dB,1.02129395475707e+02°)
5.62341325190176e+05	(8.32963113948966e+00dB,1.02046047454214e+02°)
5.63637655825782e+05	(8.31360351044137e+00dB,1.01962693008939e+02°)
5.64936974812129e+05	(8.29756293601153e+00dB,1.01879331965034e+02°)
5.66239289038079e+05	(8.28150945831917e+00dB,1.01795964145788e+02°)
5.67544605408373e+05	(8.26544311943946e+00dB,1.01712589372632e+02°)
5.68852930843667e+05	(8.24936396140272e+00dB,1.01629207465135e+02°)
5.70164272280572e+05	(8.23327202619344e+00dB,1.01545818241005e+02°)
5.71478636671691e+05	(8.21716735574933e+00dB,1.01462421516087e+02°)
5.72796030985653e+05	(8.20104999196032e+00dB,1.01379017104366e+02°)
5.74116462207151e+05	(8.18491997666763e+00dB,1.01295604817965e+02°)
5.75439937336980e+05	(8.16877735166273e+00dB,1.01212184467143e+02°)
5.76766463392073e+05	(8.15262215868644e+00dB,1.01128755860298e+02°)
5.78096047405540e+05	(8.13645443942794e+00dB,1.01045318803963e+02°)
5.79428696426703e+05	(8.12027423552379e+00dB,1.00961873102810e+02°)
5.80764417521133e+05	(8.10408158855698e+00dB,1.00878418559646e+02°)
5.82103217770692e+05	(8.08787654005597e+00dB,1.00794954975413e+02°)
5.83445104273565e+05	(8.07165913149371e+00dB,1.00711482149191e+02°)
5.84790084144301e+05	(8.05542940428670e+00dB,1.00627999878193e+02°)
5.86138164513848e+05	(8.03918739979403e+00dB,1.00544507957770e+02°)
5.87489352529596e+05	(8.02293315931640e+00dB,1.00461006181406e+02°)
5.88843655355408e+05	(8.00666672409516e+00dB,1.00377494340718e+02°)
5.90201080171662e+05	(7.99038813531141e+00dB,1.00293972225459e+02°)
5.91561634175292e+05	(7.97409743408496e+00dB,1.00210439623515e+02°)
5.92925324579817e+05	(7.95779466147343e+00dB,1.00126896320907e+02°)
5.94292158615389e+05	(7.94147985847132e+00dB,1.00043342101786e+02°)
5.95662143528827e+05	(7.92515306600895e+00dB,9.99597767484377e+01°)
5.97035286583653e+05	(7.90881432495164e+00dB,9.98762000412796e+01°)
5.98411595060135e+05	(7.89246367609866e+00dB,9.97926117588611e+01°)
5.99791076255325e+05	(7.87610116018233e+00dB,9.97090116778628e+01°)
6.01173737483093e+05	(7.85972681786703e+00dB,9.96253995730968e+01°)
6.02559586074172e+05	(7.84334068974831e+00dB,9.95417752175058e+01°)
6.03948629376194e+05	(7.82694281635188e+00dB,9.94581383821627e+01°)
6.05340874753727e+05	(7.81053323813268e+00dB,9.93744888362705e+01°)
6.06736329588318e+05	(7.79411199547393e+00dB,9.92908263471614e+01°)
6.08135001278530e+05	(7.77767912868622e+00dB,9.92071506802967e+01°)
6.09536897239981e+05	(7.76123467800649e+00dB,9.91234615992666e+01°)
6.10942024905383e+05	(7.74477868359714e+00dB,9.90397588657891e+01°)
6.12350391724584e+05	(7.72831118554506e+00dB,9.89560422397099e+01°)
6.13762005164605e+05	(7.71183222386067e+00dB,9.88723114790020e+01°)
6.15176872709678e+05	(7.69534183847701e+00dB,9.87885663397653e+01°)
6.16595001861292e+05	(7.67884006924876e+00dB,9.87048065762256e+01°)
6.18016400138225e+05	(7.66232695595128e+00dB,9.86210319407346e+01°)
6.19441075076590e+05	(7.64580253827971e+00dB,9.85372421837693e+01°)
6.20869034229872e+05	(7.62926685584797e+00dB,9.84534370539312e+01°)
6.22300285168967e+05	(7.61271994818787e+00dB,9.83696162979461e+01°)
6.23734835482226e+05	(7.59616185474810e+00dB,9.82857796606633e+01°)
6.25172692775492e+05	(7.57959261489331e+00dB,9.82019268850553e+01°)
6.26613864672142e+05	(7.56301226790318e+00dB,9.81180577122170e+01°)
6.28058358813124e+05	(7.54642085297142e+00dB,9.80341718813650e+01°)
6.29506182857003e+05	(7.52981840920487e+00dB,9.79502691298374e+01°)
6.30957344479998e+05	(7.51320497562252e+00dB,9.78663491930930e+01°)
6.32411851376024e+05	(7.49658059115457e+00dB,9.77824118047106e+01°)
6.33869711256731e+05	(7.47994529464145e+00dB,9.76984566963883e+01°)
6.35330931851547e+05	(7.46329912483294e+00dB,9.76144835979430e+01°)
6.36795520907719e+05	(7.44664212038711e+00dB,9.75304922373097e+01°)
6.38263486190351e+05	(7.42997431986946e+00dB,9.74464823405408e+01°)
6.39734835482450e+05	(7.41329576175190e+00dB,9.73624536318055e+01°)
6.41209576584963e+05	(7.39660648441184e+00dB,9.72784058333889e+01°)
6.42687717316821e+05	(7.37990652613118e+00dB,9.71943386656914e+01°)
6.44169265514978e+05	(7.36319592509541e+00dB,9.71102518472278e+01°)
6.45654229034455e+05	(7.34647471939259e+00dB,9.70261450946269e+01°)
6.47142615748383e+05	(7.32974294701244e+00dB,9.69420181226302e+01°)
6.48634433548037e+05	(7.31300064584533e+00dB,9.68578706440917e+01°)
6.50129690342889e+05	(7.29624785368135e+00dB,9.67737023699767e+01°)
6.51628394060640e+05	(7.27948460820933e+00dB,9.66895130093609e+01°)
6.53130552647270e+05	(7.26271094701587e+00dB,9.66053022694301e+01°)
6.54636174067072e+05	(7.24592690758436e+00dB,9.65210698554786e+01°)
6.56145266302702e+05	(7.22913252729403e+00dB,9.64368154709089e+01°)
6.57657837355216e+05	(7.21232784341898e+00dB,9.63525388172306e+01°)
6.59173895244117e+05	(7.19551289312716e+00dB,9.62682395940596e+01°)
6.60693448007391e+05	(7.17868771347944e+00dB,9.61839174991169e+01°)
6.62216503701556e+05	(7.16185234142860e+00dB,9.60995722282281e+01°)
6.63743070401703e+05	(7.14500681381836e+00dB,9.60152034753220e+01°)
6.65273156201535e+05	(7.12815116738241e+00dB,9.59308109324297e+01°)
6.66806769213415e+05	(7.11128543874339e+00dB,9.58463942896842e+01°)
6.68343917568407e+05	(7.09440966441193e+00dB,9.57619532353183e+01°)
6.69884609416318e+05	(7.07752388078563e+00dB,9.56774874556646e+01°)
6.71428852925744e+05	(7.06062812414810e+00dB,9.55929966351538e+01°)
6.72976656284108e+05	(7.04372243066792e+00dB,9.55084804563140e+01°)
6.74528027697712e+05	(7.02680683639770e+00dB,9.54239385997693e+01°)
6.76082975391771e+05	(7.00988137727300e+00dB,9.53393707442390e+01°)
6.77641507610464e+05	(6.99294608911139e+00dB,9.52547765665362e+01°)
6.79203632616973e+05	(6.97600100761142e+00dB,9.51701557415668e+01°)
6.80769358693530e+05	(6.95904616835159e+00dB,9.50855079423284e+01°)
6.82338694141457e+05	(6.94208160678934e+00dB,9.50008328399090e+01°)
6.83911647281216e+05	(6.92510735826008e+00dB,9.49161301034857e+01°)
6.85488226452448e+05	(6.90812345797607e+00dB,9.48313994003237e+01°)
6.87068440014018e+05	(6.89112994102550e+00dB,9.47466403957749e+01°)
6.88652296344062e+05	(6.87412684237140e+00dB,9.46618527532767e+01°)
6.90239803840027e+05	(6.85711419685061e+00dB,9.45770361343507e+01°)
6.91830970918721e+05	(6.84009203917276e+00dB,9.44921901986014e+01°)
6.93425806016353e+05	(6.82306040391922e+00dB,9.44073146037148e+01°)
6.95024317588580e+05	(6.80601932554206e+00dB,9.43224090054570e+01°)
6.96626514110552e+05	(6.78896883836302e+00dB,9.42374730576734e+01°)
6.98232404076954e+05	(6.77190897657241e+00dB,9.41525064122862e+01°)
6.99841996002055e+05	(6.75483977422808e+00dB,9.40675087192943e+01°)
7.01455298419752e+05	(6.73776126525438e+00dB,9.39824796267707e+01°)
7.03072319883614e+05	(6.72067348344106e+00dB,9.38974187808618e+01°)
7.04693068966927e+05	(6.70357646244221e+00dB,9.38123258257857e+01°)
7.06317554262741e+05	(6.68647023577520e+00dB,9.37272004038306e+01°)
7.07945784383917e+05	(6.66935483681959e+00dB,9.36420421553535e+01°)
7.09577767963167e+05	(6.65223029881601e+00dB,9.35568507187783e+01°)
7.11213513653107e+05	(6.63509665486516e+00dB,9.34716257305949e+01°)
7.12853030126297e+05	(6.61795393792661e+00dB,9.33863668253569e+01°)
7.14496326075290e+05	(6.60080218081778e+00dB,9.33010736356804e+01°)
7.16143410212678e+05	(6.58364141621278e+00dB,9.32157457922422e+01°)
7.17794291271137e+05	(6.56647167664135e+00dB,9.31303829237785e+01°)
7.19448978003475e+05	(6.54929299448770e+00dB,9.30449846570827e+01°)
7.21107479182674e+05	(6.53210540198943e+00dB,9.29595506170041e+01°)
7.22769803601944e+05	(6.51490893123633e+00dB,9.28740804264462e+01°)
7.24435960074764e+05	(6.49770361416936e+00dB,9.27885737063647e+01°)
7.26105957434928e+05	(6.48048948257940e+00dB,9.27030300757662e+01°)
7.27779804536596e+05	(6.46326656810617e+00dB,9.26174491517058e+01°)
7.29457510254340e+05	(6.44603490223706e+00dB,9.25318305492859e+01°)
7.31139083483189e+05	(6.42879451630597e+00dB,9.24461738816540e+01°)
7.32824533138675e+05	(6.41154544149216e+00dB,9.23604787600011e+01°)
7.34513868156885e+05	(6.39428770881906e+00dB,9.22747447935599e+01°)
7.36207097494506e+05	(6.37702134915311e+00dB,9.21889715896024e+01°)
7.37904230128870e+05	(6.35974639320255e+00dB,9.21031587534388e+01°)
7.39605275058006e+05	(6.34246287151628e+00dB,9.20173058884148e+01°)
7.41310241300685e+05	(6.32517081448260e+00dB,9.19314125959104e+01°)
7.43019137896469e+05	(6.30787025232806e+00dB,9.18454784753373e+01°)
7.44731973905756e+05	(6.29056121511620e+00dB,9.17595031241372e+01°)
7.46448758409833e+05	(6.27324373274639e+00dB,9.16734861377799e+01°)
7.48169500510920e+05	(6.25591783495255e+00dB,9.15874271097612e+01°)
7.49894209332221e+05	(6.23858355130192e+00dB,9.15013256316007e+01°)
7.51622894017970e+05	(6.22124091119386e+00dB,9.14151812928398e+01°)
7.53355563733481e+05	(6.20388994385856e+00dB,9.13289936810399e+01°)
7.55092227665197e+05	(6.18653067835580e+00dB,9.12427623817798e+01°)
7.56832895020737e+05	(6.16916314357370e+00dB,9.11564869786542e+01°)
7.58577575028946e+05	(6.15178736822738e+00dB,9.10701670532707e+01°)
7.60326276939943e+05	(6.13440338085779e+00dB,9.09838021852487e+01°)
7.62079010025173e+05	(6.11701120983029e+00dB,9.08973919522161e+01°)
7.63835783577451e+05	(6.09961088333347e+00dB,9.08109359298082e+01°)
7.65596606911016e+05	(6.08220242937777e+00dB,9.07244336916644e+01°)
7.67361489361578e+05	(6.06478587579416e+00dB,9.06378848094269e+01°)
7.69130440286368e+05	(6.04736125023287e+00dB,9.05512888527378e+01°)
7.70903469064188e+05	(6.02992858016202e+00dB,9.04646453892370e+01°)
7.72680585095460e+05	(6.01248789286625e+00dB,9.03779539845602e+01°)
7.74461797802275e+05	(5.99503921544543e+00dB,9.02912142023360e+01°)
7.76247116628448e+05	(5.97758257481324e+00dB,9.02044256041841e+01°)
7.78036551039559e+05	(5.96011799769584e+00dB,9.01175877497127e+01°)
7.79830110523014e+05	(5.94264551063046e+00dB,9.00307001965161e+01°)
7.81627804588084e+05	(5.92516513996401e+00dB,8.99437625001725e+01°)
7.83429642765965e+05	(5.90767691185171e+00dB,8.98567742142413e+01°)
7.85235634609825e+05	(5.89018085225562e+00dB,8.97697348902609e+01°)
7.87045789694851e+05	(5.87267698694328e+00dB,8.96826440777464e+01°)
7.88860117618306e+05	(5.85516534148624e+00dB,8.95955013241865e+01°)
7.90678627999576e+05	(5.83764594125863e+00dB,8.95083061750418e+01°)
7.92501330480222e+05	(5.82011881143568e+00dB,8.94210581737421e+01°)
7.94328234724031e+05	(5.80258397699232e+00dB,8.93337568616833e+01°)
7.96159350417068e+05	(5.78504146270162e+00dB,8.92464017782258e+01°)
7.97994687267725e+05	(5.76749129313335e+00dB,8.91589924606912e+01°)
7.99834255006776e+05	(5.74993349265250e+00dB,8.90715284443603e+01°)
8.01678063387427e+05	(5.73236808541773e+00dB,8.89840092624703e+01°)
8.03526122185364e+05	(5.71479509537986e+00dB,8.88964344462117e+01°)
8.05378441198813e+05	(5.69721454628033e+00dB,8.88088035247270e+01°)
8.07235030248584e+05	(5.67962646164970e+00dB,8.87211160251068e+01°)
8.09095899178127e+05	(5.66203086480603e+00dB,8.86333714723877e+01°)
8.10961057853585e+05	(5.64442777885334e+00dB,8.85455693895498e+01°)
8.12830516163843e+05	(5.62681722668005e+00dB,8.84577092975141e+01°)
