Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
35.892193,-128.22990972307957,696.5508600606937,57.003800475193025,-128.22990972307957,696.5508600606937,100.43094433332989
37.153523,-127.29723609192955,676.6166687705439,56.75791812633855,-127.29723609192955,676.6166687705439,100.65495863274171
38.459178,-116.31643866551325,652.6197395146495,56.42901600449545,-116.31643866551325,652.6197395146495,100.10571455818658
39.810717,-114.67577161706046,636.0162088441206,56.20830319378271,-114.67577161706046,636.0162088441206,100.2208009345973
41.209752,-111.95951406546132,615.8516679956429,55.93073531753977,-111.95951406546132,615.8516679956429,100.30362919818626
42.657952,-107.25844788128786,601.2055847117795,55.71653557309872,-107.25844788128786,601.2055847117795,100.11546417069852
44.157045,-103.38861357441071,580.6459902328202,55.4137823813705,-103.38861357441071,580.6459902328202,100.0961561007376
45.708819,-100.72432851858879,563.6088761674192,55.156094204268086,-100.72432851858879,563.6088761674192,100.13254164666034
47.315126,-98.29065594797869,551.6685990038671,54.969286746073685,-98.29065594797869,551.6685990038671,100.10236677869095
48.977882,-92.29593144897898,536.9206855901369,54.72467352185201,-92.29593144897898,536.9206855901369,99.75374010981791
50.699071,-88.18138246786675,520.4611403871163,54.45068016641006,-88.18138246786675,520.4611403871163,99.61626375845024
52.480746,-85.58778148127561,505.12760239181137,54.190948325524886,-85.58778148127561,505.12760239181137,99.61674341180051
54.325033,-80.27759352820193,491.71339506881276,53.94848239834716,-80.27759352820193,491.71339506881276,99.27235838846217
56.234133,-75.89324781661392,479.1585134179397,53.71719122303094,-75.89324781661392,479.1585134179397,99.00023269740504
58.210322,-74.94195379560259,466.75065672171723,53.49224033062363,-74.94195379560259,466.75065672171723,99.12161497932182
60.255959,-73.72628289150975,451.05270101884895,53.19905391356417,-73.72628289150975,451.05270101884895,99.28312156967057
62.373484,-64.24931407417239,445.01769859596794,53.05713975228694,-64.24931407417239,445.01769859596794,98.21529700612841
64.565423,-58.71360128900066,432.95736443782425,52.80804486955083,-58.71360128900066,432.95736443782425,97.72280273403305
