Freq.	V(A)/I(RDC_AB)
4.11149721104443e+04	(-1.74110079507677e+01dB,7.40563041981717e+01°)
4.12097519097251e+04	(-1.73925921625821e+01dB,7.40906863502597e+01°)
4.13047501990082e+04	(-1.73741698900074e+01dB,7.41250034489017e+01°)
4.13999674819651e+04	(-1.73557411567043e+01dB,7.41592555638189e+01°)
4.14954042634283e+04	(-1.73373059862686e+01dB,7.41934427649781e+01°)
4.15910610493942e+04	(-1.73188644022319e+01dB,7.42275651226013e+01°)
4.16869383470255e+04	(-1.73004164280587e+01dB,7.42616227071138e+01°)
4.17830366646541e+04	(-1.72819620871501e+01dB,7.42956155891980e+01°)
4.18793565117837e+04	(-1.72635014028419e+01dB,7.43295438397780e+01°)
4.19758983990926e+04	(-1.72450343984030e+01dB,7.43634075299595e+01°)
4.20726628384363e+04	(-1.72265610970397e+01dB,7.43972067311274e+01°)
4.21696503428501e+04	(-1.72080815218914e+01dB,7.44309415148532e+01°)
4.22668614265521e+04	(-1.71895956960337e+01dB,7.44646119529615e+01°)
4.23642966049459e+04	(-1.71711036424773e+01dB,7.44982181174873e+01°)
4.24619563946231e+04	(-1.71526053841671e+01dB,7.45317600806724e+01°)
4.25598413133661e+04	(-1.71341009439835e+01dB,7.45652379149832e+01°)
4.26579518801510e+04	(-1.71155903447422e+01dB,7.45986516930994e+01°)
4.27562886151503e+04	(-1.70970736091950e+01dB,7.46320014879318e+01°)
4.28548520397356e+04	(-1.70785507600269e+01dB,7.46652873725588e+01°)
4.29536426764804e+04	(-1.70600218198609e+01dB,7.46985094203299e+01°)
4.30526610491627e+04	(-1.70414868112526e+01dB,7.47316677047313e+01°)
4.31519076827681e+04	(-1.70229457566958e+01dB,7.47647622995183e+01°)
4.32513831034925e+04	(-1.70043986786176e+01dB,7.47977932786034e+01°)
4.33510878387445e+04	(-1.69858455993816e+01dB,7.48307607161267e+01°)
4.34510224171487e+04	(-1.69672865412870e+01dB,7.48636646864095e+01°)
4.35511873685484e+04	(-1.69487215265687e+01dB,7.48965052639900e+01°)
4.36515832240081e+04	(-1.69301505773962e+01dB,7.49292825235673e+01°)
4.37522105158167e+04	(-1.69115737158770e+01dB,7.49619965400867e+01°)
4.38530697774900e+04	(-1.68929909640521e+01dB,7.49946473886355e+01°)
4.39541615437739e+04	(-1.68744023438992e+01dB,7.50272351445052e+01°)
4.40554863506468e+04	(-1.68558078773330e+01dB,7.50597598831974e+01°)
4.41570447353227e+04	(-1.68372075862027e+01dB,7.50922216803758e+01°)
4.42588372362540e+04	(-1.68186014922937e+01dB,7.51246206118783e+01°)
4.43608643931346e+04	(-1.67999896173286e+01dB,7.51569567537625e+01°)
4.44631267469022e+04	(-1.67813719829648e+01dB,7.51892301822201e+01°)
4.45656248397416e+04	(-1.67627486107968e+01dB,7.52214409736568e+01°)
4.46683592150876e+04	(-1.67441195223552e+01dB,7.52535892046381e+01°)
4.47713304176275e+04	(-1.67254847391071e+01dB,7.52856749519156e+01°)
4.48745389933045e+04	(-1.67068442824554e+01dB,7.53176982923915e+01°)
4.49779854893200e+04	(-1.66881981737404e+01dB,7.53496593031643e+01°)
4.50816704541372e+04	(-1.66695464342376e+01dB,7.53815580614735e+01°)
4.51855944374834e+04	(-1.66508890851609e+01dB,7.54133946447612e+01°)
4.52897579903532e+04	(-1.66322261476596e+01dB,7.54451691306022e+01°)
4.53941616650115e+04	(-1.66135576428205e+01dB,7.54768815967647e+01°)
4.54988060149960e+04	(-1.65948835916661e+01dB,7.55085321211369e+01°)
4.56036915951207e+04	(-1.65762040151569e+01dB,7.55401207818025e+01°)
4.57088189614786e+04	(-1.65575189341901e+01dB,7.55716476569956e+01°)
4.58141886714444e+04	(-1.65388283696000e+01dB,7.56031128251063e+01°)
4.59198012836779e+04	(-1.65201323421573e+01dB,7.56345163646610e+01°)
4.60256573581266e+04	(-1.65014308725709e+01dB,7.56658583543654e+01°)
4.61317574560289e+04	(-1.64827239814865e+01dB,7.56971388730638e+01°)
4.62381021399170e+04	(-1.64640116894870e+01dB,7.57283579997454e+01°)
4.63446919736197e+04	(-1.64452940170932e+01dB,7.57595158135633e+01°)
4.64515275222659e+04	(-1.64265709847623e+01dB,7.57906123937828e+01°)
4.65586093522868e+04	(-1.64078426128907e+01dB,7.58216478198581e+01°)
4.66659380314197e+04	(-1.63891089218114e+01dB,7.58526221713585e+01°)
4.67735141287107e+04	(-1.63703699317946e+01dB,7.58835355279790e+01°)
4.68813382145173e+04	(-1.63516256630500e+01dB,7.59143879695979e+01°)
4.69894108605123e+04	(-1.63328761357234e+01dB,7.59451795761849e+01°)
4.70977326396861e+04	(-1.63141213699000e+01dB,7.59759104278808e+01°)
4.72063041263498e+04	(-1.62953613856021e+01dB,7.60065806049332e+01°)
4.73151258961388e+04	(-1.62765962027905e+01dB,7.60371901877411e+01°)
4.74241985260152e+04	(-1.62578258413644e+01dB,7.60677392568244e+01°)
4.75335225942712e+04	(-1.62390503211608e+01dB,7.60982278928291e+01°)
4.76430986805322e+04	(-1.62202696619554e+01dB,7.61286561765311e+01°)
4.77529273657597e+04	(-1.62014838834629e+01dB,7.61590241888481e+01°)
4.78630092322544e+04	(-1.61826930053354e+01dB,7.61893320107887e+01°)
4.79733448636595e+04	(-1.61638970471643e+01dB,7.62195797235041e+01°)
4.80839348449634e+04	(-1.61450960284801e+01dB,7.62497674082684e+01°)
4.81947797625033e+04	(-1.61262899687517e+01dB,7.62798951464754e+01°)
4.83058802039678e+04	(-1.61074788873867e+01dB,7.63099630196182e+01°)
4.84172367584004e+04	(-1.60886628037322e+01dB,7.63399711093221e+01°)
4.85288500162026e+04	(-1.60698417370738e+01dB,7.63699194973148e+01°)
4.86407205691366e+04	(-1.60510157066370e+01dB,7.63998082654544e+01°)
4.87528490103290e+04	(-1.60321847315861e+01dB,7.64296374956923e+01°)
4.88652359342737e+04	(-1.60133488310251e+01dB,7.64594072701007e+01°)
4.89778819368350e+04	(-1.59945080239971e+01dB,7.64891176708519e+01°)
4.90907876152506e+04	(-1.59756623294847e+01dB,7.65187687802187e+01°)
4.92039535681354e+04	(-1.59568117664107e+01dB,7.65483606805971e+01°)
4.93173803954839e+04	(-1.59379563536372e+01dB,7.65778934544671e+01°)
4.94310686986738e+04	(-1.59190961099663e+01dB,7.66073671844271e+01°)
4.95450190804693e+04	(-1.59002310541402e+01dB,7.66367819531653e+01°)
4.96592321450238e+04	(-1.58813612048404e+01dB,7.66661378434584e+01°)
4.97737084978838e+04	(-1.58624865806897e+01dB,7.66954349382064e+01°)
4.98884487459914e+04	(-1.58436072002499e+01dB,7.67246733203753e+01°)
5.00034534976880e+04	(-1.58247230820245e+01dB,7.67538530730569e+01°)
5.01187233627173e+04	(-1.58058342444556e+01dB,7.67829742793908e+01°)
5.02342589522288e+04	(-1.57869407059278e+01dB,7.68120370226601e+01°)
5.03500608787805e+04	(-1.57680424847647e+01dB,7.68410413861907e+01°)
5.04661297563429e+04	(-1.57491395992321e+01dB,7.68699874534335e+01°)
5.05824662003014e+04	(-1.57302320675352e+01dB,7.68988753078966e+01°)
5.06990708274604e+04	(-1.57113199078213e+01dB,7.69277050331985e+01°)
5.08159442560460e+04	(-1.56924031381779e+01dB,7.69564767130116e+01°)
5.09330871057095e+04	(-1.56734817766338e+01dB,7.69851904311140e+01°)
5.10504999975305e+04	(-1.56545558411597e+01dB,7.70138462713632e+01°)
5.11681835540206e+04	(-1.56356253496667e+01dB,7.70424443176793e+01°)
5.12861383991263e+04	(-1.56166903200078e+01dB,7.70709846540705e+01°)
5.14043651582324e+04	(-1.55977507699776e+01dB,7.70994673646252e+01°)
5.15228644581654e+04	(-1.55788067173128e+01dB,7.71278925335148e+01°)
5.16416369271969e+04	(-1.55598581796903e+01dB,7.71562602449416e+01°)
5.17606831950465e+04	(-1.55409051747307e+01dB,7.71845705832342e+01°)
5.18800038928858e+04	(-1.55219477199952e+01dB,7.72128236327516e+01°)
5.19995996533413e+04	(-1.55029858329882e+01dB,7.72410194779517e+01°)
5.21194711104977e+04	(-1.54840195311552e+01dB,7.72691582033344e+01°)
5.22396188999016e+04	(-1.54650488318850e+01dB,7.72972398934849e+01°)
5.23600436585646e+04	(-1.54460737525080e+01dB,7.73252646330444e+01°)
5.24807460249668e+04	(-1.54270943102975e+01dB,7.73532325067178e+01°)
5.26017266390602e+04	(-1.54081105224694e+01dB,7.73811435992798e+01°)
5.27229861422718e+04	(-1.53891224061821e+01dB,7.74089979955510e+01°)
5.28445251775075e+04	(-1.53701299785373e+01dB,7.74367957804285e+01°)
5.29663443891553e+04	(-1.53511332565788e+01dB,7.74645370388474e+01°)
5.30884444230883e+04	(-1.53321322572948e+01dB,7.74922218558375e+01°)
5.32108259266688e+04	(-1.53131269976153e+01dB,7.75198503164352e+01°)
5.33334895487515e+04	(-1.52941174944144e+01dB,7.75474225057654e+01°)
5.34564359396865e+04	(-1.52751037645092e+01dB,7.75749385089947e+01°)
5.35796657513235e+04	(-1.52560858246604e+01dB,7.76023984113358e+01°)
5.37031796370146e+04	(-1.52370636915727e+01dB,7.76298022980727e+01°)
5.38269782516181e+04	(-1.52180373818937e+01dB,7.76571502545059e+01°)
5.39510622515020e+04	(-1.51990069122159e+01dB,7.76844423660190e+01°)
5.40754322945473e+04	(-1.51799722990747e+01dB,7.77116787180113e+01°)
5.42000890401516e+04	(-1.51609335589503e+01dB,7.77388593959479e+01°)
5.43250331492325e+04	(-1.51418907082670e+01dB,7.77659844853359e+01°)
5.44502652842313e+04	(-1.51228437633930e+01dB,7.77930540717114e+01°)
5.45757861091162e+04	(-1.51037927406412e+01dB,7.78200682406642e+01°)
5.47015962893863e+04	(-1.50847376562690e+01dB,7.78470270778198e+01°)
5.48276964920744e+04	(-1.50656785264785e+01dB,7.78739306688437e+01°)
5.49540873857515e+04	(-1.50466153674163e+01dB,7.79007790994403e+01°)
5.50807696405293e+04	(-1.50275481951742e+01dB,7.79275724553474e+01°)
5.52077439280647e+04	(-1.50084770257889e+01dB,7.79543108223410e+01°)
5.53350109215626e+04	(-1.49894018752425e+01dB,7.79809942862442e+01°)
5.54625712957800e+04	(-1.49703227594613e+01dB,7.80076229328788e+01°)
5.55904257270293e+04	(-1.49512396943180e+01dB,7.80341968481235e+01°)
5.57185748931819e+04	(-1.49321526956302e+01dB,7.80607161178827e+01°)
5.58470194736719e+04	(-1.49130617791620e+01dB,7.80871808281066e+01°)
5.59757601494998e+04	(-1.48939669606218e+01dB,7.81135910647410e+01°)
5.61047976032358e+04	(-1.48748682556647e+01dB,7.81399469137782e+01°)
5.62341325190237e+04	(-1.48557656798914e+01dB,7.81662484612284e+01°)
5.63637655825842e+04	(-1.48366592488491e+01dB,7.81924957931421e+01°)
5.64936974812189e+04	(-1.48175489780304e+01dB,7.82186889955648e+01°)
5.66239289038140e+04	(-1.47984348828751e+01dB,7.82448281545987e+01°)
5.67544605408433e+04	(-1.47793169787690e+01dB,7.82709133563490e+01°)
5.68852930843727e+04	(-1.47601952810444e+01dB,7.82969446869373e+01°)
5.70164272280633e+04	(-1.47410698049800e+01dB,7.83229222325067e+01°)
5.71478636671752e+04	(-1.47219405658016e+01dB,7.83488460792234e+01°)
5.72796030985714e+04	(-1.47028075786820e+01dB,7.83747163132683e+01°)
5.74116462207212e+04	(-1.46836708587409e+01dB,7.84005330208367e+01°)
5.75439937337041e+04	(-1.46645304210449e+01dB,7.84262962881351e+01°)
5.76766463392135e+04	(-1.46453862806085e+01dB,7.84520062014037e+01°)
5.78096047405602e+04	(-1.46262384523928e+01dB,7.84776628468613e+01°)
5.79428696426765e+04	(-1.46070869513066e+01dB,7.85032663107546e+01°)
5.80764417521195e+04	(-1.45879317922066e+01dB,7.85288166793425e+01°)
5.82103217770754e+04	(-1.45687729898975e+01dB,7.85543140389043e+01°)
5.83445104273628e+04	(-1.45496105591311e+01dB,7.85797584757005e+01°)
5.84790084144363e+04	(-1.45304445146077e+01dB,7.86051500760170e+01°)
5.86138164513911e+04	(-1.45112748709757e+01dB,7.86304889261469e+01°)
5.87489352529659e+04	(-1.44921016428316e+01dB,7.86557751123763e+01°)
5.88843655355470e+04	(-1.44729248447203e+01dB,7.86810087210049e+01°)
5.90201080171725e+04	(-1.44537444911355e+01dB,7.87061898383366e+01°)
5.91561634175355e+04	(-1.44345605965186e+01dB,7.87313185506552e+01°)
5.92925324579880e+04	(-1.44153731752608e+01dB,7.87563949442749e+01°)
5.94292158615453e+04	(-1.43961822417016e+01dB,7.87814191054975e+01°)
5.95662143528890e+04	(-1.43769878101299e+01dB,7.88063911206262e+01°)
5.97035286583717e+04	(-1.43577898947829e+01dB,7.88313110759507e+01°)
5.98411595060199e+04	(-1.43385885098476e+01dB,7.88561790577628e+01°)
5.99791076255388e+04	(-1.43193836694610e+01dB,7.88809951523743e+01°)
6.01173737483157e+04	(-1.43001753877081e+01dB,7.89057594460459e+01°)
6.02559586074236e+04	(-1.42809636786245e+01dB,7.89304720250687e+01°)
6.03948629376258e+04	(-1.42617485561954e+01dB,7.89551329757146e+01°)
6.05340874753791e+04	(-1.42425300343557e+01dB,7.89797423842453e+01°)
6.06736329588383e+04	(-1.42233081269905e+01dB,7.90043003369158e+01°)
6.08135001278595e+04	(-1.42040828479347e+01dB,7.90288069199740e+01°)
6.09536897240046e+04	(-1.41848542109734e+01dB,7.90532622196445e+01°)
6.10942024905449e+04	(-1.41656222298427e+01dB,7.90776663221586e+01°)
6.12350391724650e+04	(-1.41463869182285e+01dB,7.91020193137243e+01°)
6.13762005164670e+04	(-1.41271482897675e+01dB,7.91263212805320e+01°)
6.15176872709744e+04	(-1.41079063580474e+01dB,7.91505723087692e+01°)
6.16595001861357e+04	(-1.40886611366063e+01dB,7.91747724845943e+01°)
6.18016400138291e+04	(-1.40694126389337e+01dB,7.91989218941625e+01°)
6.19441075076656e+04	(-1.40501608784698e+01dB,7.92230206235948e+01°)
6.20869034229938e+04	(-1.40309058686064e+01dB,7.92470687590106e+01°)
6.22300285169033e+04	(-1.40116476226867e+01dB,7.92710663865041e+01°)
6.23734835482293e+04	(-1.39923861540050e+01dB,7.92950135921424e+01°)
6.25172692775559e+04	(-1.39731214758078e+01dB,7.93189104619906e+01°)
6.26613864672208e+04	(-1.39538536012925e+01dB,7.93427570820600e+01°)
6.28058358813191e+04	(-1.39345825436095e+01dB,7.93665535383849e+01°)
6.29506182857070e+04	(-1.39153083158599e+01dB,7.93902999169171e+01°)
6.30957344480065e+04	(-1.38960309310979e+01dB,7.94139963036361e+01°)
6.32411851376091e+04	(-1.38767504023300e+01dB,7.94376427844773e+01°)
6.33869711256798e+04	(-1.38574667425142e+01dB,7.94612394453417e+01°)
6.35330931851615e+04	(-1.38381799645615e+01dB,7.94847863721066e+01°)
6.36795520907787e+04	(-1.38188900813360e+01dB,7.95082836506324e+01°)
6.38263486190419e+04	(-1.37995971056539e+01dB,7.95317313667469e+01°)
6.39734835482518e+04	(-1.37803010502845e+01dB,7.95551296062360e+01°)
6.41209576585031e+04	(-1.37610019279503e+01dB,7.95784784548745e+01°)
6.42687717316889e+04	(-1.37416997513263e+01dB,7.96017779983800e+01°)
6.44169265515046e+04	(-1.37223945330418e+01dB,7.96250283224691e+01°)
6.45654229034524e+04	(-1.37030862856785e+01dB,7.96482295128031e+01°)
6.47142615748452e+04	(-1.36837750217723e+01dB,7.96713816550235e+01°)
6.48634433548106e+04	(-1.36644607538124e+01dB,7.96944848347257e+01°)
6.50129690342958e+04	(-1.36451434942416e+01dB,7.97175391374669e+01°)
6.51628394060710e+04	(-1.36258232554575e+01dB,7.97405446487991e+01°)
6.53130552647339e+04	(-1.36065000498105e+01dB,7.97635014541953e+01°)
6.54636174067142e+04	(-1.35871738896060e+01dB,7.97864096391198e+01°)
6.56145266302772e+04	(-1.35678447871035e+01dB,7.98092692889898e+01°)
6.57657837355286e+04	(-1.35485127545167e+01dB,7.98320804891853e+01°)
6.59173895244187e+04	(-1.35291778040140e+01dB,7.98548433250358e+01°)
6.60693448007461e+04	(-1.35098399477186e+01dB,7.98775578818486e+01°)
6.62216503701627e+04	(-1.34904991977082e+01dB,7.99002242448777e+01°)
6.63743070401773e+04	(-1.34711555660157e+01dB,7.99228424993426e+01°)
6.65273156201606e+04	(-1.34518090646288e+01dB,7.99454127304069e+01°)
6.66806769213486e+04	(-1.34324597054904e+01dB,7.99679350232024e+01°)
6.68343917568478e+04	(-1.34131075004989e+01dB,7.99904094628185e+01°)
6.69884609416390e+04	(-1.33937524615080e+01dB,8.00128361342874e+01°)
6.71428852925815e+04	(-1.33743946003270e+01dB,8.00352151226108e+01°)
6.72976656284180e+04	(-1.33550339287205e+01dB,8.00575465127278e+01°)
6.74528027697784e+04	(-1.33356704584097e+01dB,8.00798303895462e+01°)
6.76082975391844e+04	(-1.33163042010711e+01dB,8.01020668379206e+01°)
6.77641507610537e+04	(-1.32969351683374e+01dB,8.01242559426496e+01°)
6.79203632617046e+04	(-1.32775633717976e+01dB,8.01463977884926e+01°)
6.80769358693602e+04	(-1.32581888229970e+01dB,8.01684924601609e+01°)
6.82338694141530e+04	(-1.32388115334369e+01dB,8.01905400422918e+01°)
6.83911647281289e+04	(-1.32194315145761e+01dB,8.02125406195131e+01°)
6.85488226452521e+04	(-1.32000487778290e+01dB,8.02344942763578e+01°)
6.87068440014091e+04	(-1.31806633345678e+01dB,8.02564010973375e+01°)
6.88652296344135e+04	(-1.31612751961208e+01dB,8.02782611668922e+01°)
6.90239803840101e+04	(-1.31418843737742e+01dB,8.03000745694260e+01°)
6.91830970918795e+04	(-1.31224908787706e+01dB,8.03218413892661e+01°)
6.93425806016427e+04	(-1.31030947223105e+01dB,8.03435617107027e+01°)
6.95024317588654e+04	(-1.30836959155515e+01dB,8.03652356179598e+01°)
6.96626514110626e+04	(-1.30642944696091e+01dB,8.03868631952154e+01°)
6.98232404077028e+04	(-1.30448903955563e+01dB,8.04084445265811e+01°)
6.99841996002130e+04	(-1.30254837044236e+01dB,8.04299796961128e+01°)
7.01455298419827e+04	(-1.30060744072004e+01dB,8.04514687878154e+01°)
7.03072319883689e+04	(-1.29866625148332e+01dB,8.04729118856245e+01°)
7.04693068967002e+04	(-1.29672480382269e+01dB,8.04943090734180e+01°)
7.06317554262817e+04	(-1.29478309882455e+01dB,8.05156604350320e+01°)
7.07945784383992e+04	(-1.29284113757103e+01dB,8.05369660542081e+01°)
7.09577767963243e+04	(-1.29089892114021e+01dB,8.05582260146569e+01°)
7.11213513653183e+04	(-1.28895645060599e+01dB,8.05794404000187e+01°)
7.12853030126373e+04	(-1.28701372703815e+01dB,8.06006092938556e+01°)
7.14496326075366e+04	(-1.28507075150243e+01dB,8.06217327796954e+01°)
7.16143410212755e+04	(-1.28312752506039e+01dB,8.06428109409746e+01°)
7.17794291271214e+04	(-1.28118404876957e+01dB,8.06638438610815e+01°)
7.19448978003551e+04	(-1.27924032368344e+01dB,8.06848316233478e+01°)
7.21107479182751e+04	(-1.27729635085138e+01dB,8.07057743110146e+01°)
7.22769803602021e+04	(-1.27535213131873e+01dB,8.07266720072735e+01°)
7.24435960074841e+04	(-1.27340766612685e+01dB,8.07475247952503e+01°)
7.26105957435005e+04	(-1.27146295631302e+01dB,8.07683327579972e+01°)
7.27779804536674e+04	(-1.26951800291059e+01dB,8.07890959785117e+01°)
7.29457510254418e+04	(-1.26757280694883e+01dB,8.08098145397067e+01°)
7.31139083483267e+04	(-1.26562736945309e+01dB,8.08304885244331e+01°)
7.32824533138753e+04	(-1.26368169144475e+01dB,8.08511180154825e+01°)
7.34513868156963e+04	(-1.26173577394118e+01dB,8.08717030955613e+01°)
7.36207097494584e+04	(-1.25978961795589e+01dB,8.08922438473192e+01°)
7.37904230128949e+04	(-1.25784322449837e+01dB,8.09127403533220e+01°)
7.39605275058085e+04	(-1.25589659457427e+01dB,8.09331926960768e+01°)
7.41310241300764e+04	(-1.25394972918528e+01dB,8.09536009580163e+01°)
7.43019137896548e+04	(-1.25200262932922e+01dB,8.09739652214898e+01°)
7.44731973905835e+04	(-1.25005529600003e+01dB,8.09942855687960e+01°)
7.46448758409912e+04	(-1.24810773018776e+01dB,8.10145620821362e+01°)
7.48169500511000e+04	(-1.24615993287864e+01dB,8.10347948436600e+01°)
7.49894209332301e+04	(-1.24421190505500e+01dB,8.10549839354225e+01°)
7.51622894018050e+04	(-1.24226364769538e+01dB,8.10751294394197e+01°)
7.53355563733562e+04	(-1.24031516177451e+01dB,8.10952314375706e+01°)
7.55092227665278e+04	(-1.23836644826323e+01dB,8.11152900117024e+01°)
7.56832895020818e+04	(-1.23641750812872e+01dB,8.11353052435983e+01°)
7.58577575029027e+04	(-1.23446834233425e+01dB,8.11552772149401e+01°)
7.60326276940024e+04	(-1.23251895183935e+01dB,8.11752060073264e+01°)
7.62079010025254e+04	(-1.23056933759984e+01dB,8.11950917023030e+01°)
7.63835783577532e+04	(-1.22861950056775e+01dB,8.12149343813293e+01°)
7.65596606911098e+04	(-1.22666944169136e+01dB,8.12347341257677e+01°)
7.67361489361660e+04	(-1.22471916191526e+01dB,8.12544910169299e+01°)
7.69130440286450e+04	(-1.22276866218033e+01dB,8.12742051360362e+01°)
7.70903469064270e+04	(-1.22081794342368e+01dB,8.12938765642137e+01°)
7.72680585095542e+04	(-1.21886700657886e+01dB,8.13135053825399e+01°)
7.74461797802358e+04	(-1.21691585257562e+01dB,8.13330916719856e+01°)
7.76247116628531e+04	(-1.21496448234012e+01dB,8.13526355134514e+01°)
7.78036551039643e+04	(-1.21301289679483e+01dB,8.13721369877551e+01°)
7.79830110523097e+04	(-1.21106109685860e+01dB,8.13915961756344e+01°)
7.81627804588167e+04	(-1.20910908344665e+01dB,8.14110131577483e+01°)
7.83429642766049e+04	(-1.20715685747055e+01dB,8.14303880146498e+01°)
7.85235634609909e+04	(-1.20520441983835e+01dB,8.14497208268575e+01°)
7.87045789694935e+04	(-1.20325177145441e+01dB,8.14690116747545e+01°)
7.88860117618390e+04	(-1.20129891321956e+01dB,8.14882606386672e+01°)
7.90678627999661e+04	(-1.19934584603105e+01dB,8.15074677988347e+01°)
