Freq.	V(p15v_pri)/V(inj)
6.85488226452448e+05	(-6.82756573166939e+01dB,-3.04313455525014e+01°)
6.87068440014018e+05	(-6.82344090175581e+01dB,-3.05559084892262e+01°)
6.88652296344062e+05	(-6.81933373311454e+01dB,-3.06825414720767e+01°)
6.90239803840027e+05	(-6.81524416373734e+01dB,-3.08112116734616e+01°)
6.91830970918721e+05	(-6.81117212888344e+01dB,-3.09418868756149e+01°)
6.93425806016353e+05	(-6.80711756125067e+01dB,-3.10745354588782e+01°)
6.95024317588580e+05	(-6.80308039113923e+01dB,-3.12091263901610e+01°)
6.96626514110552e+05	(-6.79906054660817e+01dB,-3.13456292115807e+01°)
6.98232404076954e+05	(-6.79505795362500e+01dB,-3.14840140292847e+01°)
6.99841996002055e+05	(-6.79107253620876e+01dB,-3.16242515024553e+01°)
7.01455298419752e+05	(-6.78710421656661e+01dB,-3.17663128324982e+01°)
7.03072319883614e+05	(-6.78315291522446e+01dB,-3.19101697524152e+01°)
7.04693068966927e+05	(-6.77921855115168e+01dB,-3.20557945163623e+01°)
7.06317554262741e+05	(-6.77530104188029e+01dB,-3.22031598893908e+01°)
7.07945784383917e+05	(-6.77140030361867e+01dB,-3.23522391373733e+01°)
7.09577767963167e+05	(-6.76751625136028e+01dB,-3.25030060171127e+01°)
7.11213513653107e+05	(-6.76364879898728e+01dB,-3.26554347666333e+01°)
7.12853030126297e+05	(-6.75979785936959e+01dB,-3.28095000956531e+01°)
7.14496326075290e+05	(-6.75596334445927e+01dB,-3.29651771762364e+01°)
7.16143410212678e+05	(-6.75214516538063e+01dB,-3.31224416336243e+01°)
7.17794291271137e+05	(-6.74834323251621e+01dB,-3.32812695372420e+01°)
7.19448978003475e+05	(-6.74455745558870e+01dB,-3.34416373918815e+01°)
7.21107479182674e+05	(-6.74078774373906e+01dB,-3.36035221290567e+01°)
7.22769803601944e+05	(-6.73703400560102e+01dB,-3.37669010985303e+01°)
7.24435960074764e+05	(-6.73329614937200e+01dB,-3.39317520600085e+01°)
7.26105957434928e+05	(-6.72957408288072e+01dB,-3.40980531750040e+01°)
7.27779804536596e+05	(-6.72586771365160e+01dB,-3.42657829988619e+01°)
7.29457510254340e+05	(-6.72217694896600e+01dB,-3.44349204729486e+01°)
7.31139083483189e+05	(-6.71850169592062e+01dB,-3.46054449170006e+01°)
7.32824533138675e+05	(-6.71484186148294e+01dB,-3.47773360216296e+01°)
7.34513868156885e+05	(-6.71119735254406e+01dB,-3.49505738409837e+01°)
7.36207097494506e+05	(-6.70756807596890e+01dB,-3.51251387855602e+01°)
7.37904230128870e+05	(-6.70395393864386e+01dB,-3.53010116151680e+01°)
7.39605275058006e+05	(-6.70035484752225e+01dB,-3.54781734320382e+01°)
7.41310241300685e+05	(-6.69677070966726e+01dB,-3.56566056740782e+01°)
7.43019137896469e+05	(-6.69320143229287e+01dB,-3.58362901082693e+01°)
7.44731973905756e+05	(-6.68964692280263e+01dB,-3.60172088242025e+01°)
7.46448758409833e+05	(-6.68610708882647e+01dB,-3.61993442277530e+01°)
7.48169500510920e+05	(-6.68258183825554e+01dB,-3.63826790348873e+01°)
7.49894209332221e+05	(-6.67907107927524e+01dB,-3.65671962656038e+01°)
7.51622894017970e+05	(-6.67557472039657e+01dB,-3.67528792380025e+01°)
7.53355563733481e+05	(-6.67209267048569e+01dB,-3.69397115624808e+01°)
7.55092227665197e+05	(-6.66862483879192e+01dB,-3.71276771360549e+01°)
7.56832895020737e+05	(-6.66517113497424e+01dB,-3.73167601368023e+01°)
7.58577575028946e+05	(-6.66173146912629e+01dB,-3.75069450184246e+01°)
7.60326276939943e+05	(-6.65830575179994e+01dB,-3.76982165049268e+01°)
7.62079010025173e+05	(-6.65489389402753e+01dB,-3.78905595854113e+01°)
7.63835783577451e+05	(-6.65149580734291e+01dB,-3.80839595089853e+01°)
7.65596606911016e+05	(-6.64811140380107e+01dB,-3.82784017797763e+01°)
7.67361489361578e+05	(-6.64474059599677e+01dB,-3.84738721520579e+01°)
7.69130440286368e+05	(-6.64138329708194e+01dB,-3.86703566254788e+01°)
7.70903469064188e+05	(-6.63803942078205e+01dB,-3.88678414403961e+01°)
7.72680585095460e+05	(-6.63470888141144e+01dB,-3.90663130733097e+01°)
7.74461797802275e+05	(-6.63139159388767e+01dB,-3.92657582323957e+01°)
7.76247116628448e+05	(-6.62808747374492e+01dB,-3.94661638531355e+01°)
7.78036551039559e+05	(-6.62479643714650e+01dB,-3.96675170940412e+01°)
7.79830110523014e+05	(-6.62151840089652e+01dB,-3.98698053324722e+01°)
7.81627804588084e+05	(-6.61825328245070e+01dB,-4.00730161605435e+01°)
7.83429642765965e+05	(-6.61500099992646e+01dB,-4.02771373811216e+01°)
7.85235634609825e+05	(-6.61176147211219e+01dB,-4.04821570039079e+01°)
7.87045789694851e+05	(-6.60853461847588e+01dB,-4.06880632416064e+01°)
7.88860117618306e+05	(-6.60532035917301e+01dB,-4.08948445061746e+01°)
7.90678627999576e+05	(-6.60211861505379e+01dB,-4.11024894051548e+01°)
7.92501330480222e+05	(-6.59892930766986e+01dB,-4.13109867380858e+01°)
7.94328234724031e+05	(-6.59575235928031e+01dB,-4.15203254929908e+01°)
7.96159350417068e+05	(-6.59258769285716e+01dB,-4.17304948429419e+01°)
7.97994687267725e+05	(-6.58943523209033e+01dB,-4.19414841426984e+01°)
7.99834255006776e+05	(-6.58629490139205e+01dB,-4.21532829254172e+01°)
8.01678063387427e+05	(-6.58316662590086e+01dB,-4.23658808994345e+01°)
8.03526122185364e+05	(-6.58005033148502e+01dB,-4.25792679451163e+01°)
8.05378441198813e+05	(-6.57694594474560e+01dB,-4.27934341117767e+01°)
8.07235030248584e+05	(-6.57385339301908e+01dB,-4.30083696146619e+01°)
8.09095899178127e+05	(-6.57077260437957e+01dB,-4.32240648319993e+01°)
8.10961057853585e+05	(-6.56770350764061e+01dB,-4.34405103021093e+01°)
8.12830516163843e+05	(-6.56464603235668e+01dB,-4.36576967205794e+01°)
8.14704284020583e+05	(-6.56160010882429e+01dB,-4.38756149374975e+01°)
8.16582371358335e+05	(-6.55856566808276e+01dB,-4.40942559547455e+01°)
8.18464788134532e+05	(-6.55554264191475e+01dB,-4.43136109233493e+01°)
8.20351544329559e+05	(-6.55253096284635e+01dB,-4.45336711408859e+01°)
8.22242649946812e+05	(-6.54953056414707e+01dB,-4.47544280489450e+01°)
8.24138115012742e+05	(-6.54654137982941e+01dB,-4.49758732306448e+01°)
8.26037949576918e+05	(-6.54356334464823e+01dB,-4.51979984081997e+01°)
8.27942163712073e+05	(-6.54059639409992e+01dB,-4.54207954405402e+01°)
8.29850767514160e+05	(-6.53764046442129e+01dB,-4.56442563209822e+01°)
8.31763771102408e+05	(-6.53469549258825e+01dB,-4.58683731749456e+01°)
8.33681184619371e+05	(-6.53176141631430e+01dB,-4.60931382577214e+01°)
8.35603018230984e+05	(-6.52883817404880e+01dB,-4.63185439522844e+01°)
8.37529282126618e+05	(-6.52592570497513e+01dB,-4.65445827671529e+01°)
8.39459986519132e+05	(-6.52302394900857e+01dB,-4.67712473342927e+01°)
8.41395141644929e+05	(-6.52013284679410e+01dB,-4.69985304070642e+01°)
8.43334757764009e+05	(-6.51725233970400e+01dB,-4.72264248582133e+01°)
8.45278845160022e+05	(-6.51438236983537e+01dB,-4.74549236779036e+01°)
8.47227414140328e+05	(-6.51152288000740e+01dB,-4.76840199717891e+01°)
8.49180475036045e+05	(-6.50867381375865e+01dB,-4.79137069591271e+01°)
8.51138038202107e+05	(-6.50583511534407e+01dB,-4.81439779709303e+01°)
8.53100114017319e+05	(-6.50300672973204e+01dB,-4.83748264481569e+01°)
8.55066712884413e+05	(-6.50018860260124e+01dB,-4.86062459399377e+01°)
8.57037845230098e+05	(-6.49738068033737e+01dB,-4.88382301018395e+01°)
8.59013521505124e+05	(-6.49458291002990e+01dB,-4.90707726941652e+01°)
8.60993752184328e+05	(-6.49179523946863e+01dB,-4.93038675802873e+01°)
8.62978547766697e+05	(-6.48901761714021e+01dB,-4.95375087250161e+01°)
8.64967918775419e+05	(-6.48624999222463e+01dB,-4.97716901930018e+01°)
8.66961875757942e+05	(-6.48349231459153e+01dB,-5.00064061471675e+01°)
8.68960429286026e+05	(-6.48074453479659e+01dB,-5.02416508471756e+01°)
8.70963589955805e+05	(-6.47800660407774e+01dB,-5.04774186479244e+01°)
8.72971368387835e+05	(-6.47527847435138e+01dB,-5.07137039980755e+01°)
8.74983775227159e+05	(-6.47256009820854e+01dB,-5.09505014386107e+01°)
8.77000821143357e+05	(-6.46985142891101e+01dB,-5.11878056014179e+01°)
8.79022516830606e+05	(-6.46715242038739e+01dB,-5.14256112079060e+01°)
8.81048873007735e+05	(-6.46446302722916e+01dB,-5.16639130676467e+01°)
8.83079900418283e+05	(-6.46178320468667e+01dB,-5.19027060770440e+01°)
8.85115609830555e+05	(-6.45911290866512e+01dB,-5.21419852180307e+01°)
8.87156012037679e+05	(-6.45645209572056e+01dB,-5.23817455567899e+01°)
8.89201117857666e+05	(-6.45380072305577e+01dB,-5.26219822425027e+01°)
8.91250938133463e+05	(-6.45115874851622e+01dB,-5.28626905061206e+01°)
8.93305483733012e+05	(-6.44852613058597e+01dB,-5.31038656591620e+01°)
8.95364765549309e+05	(-6.44590282838356e+01dB,-5.33455030925331e+01°)
8.97428794500463e+05	(-6.44328880165790e+01dB,-5.35875982753709e+01°)
8.99497581529749e+05	(-6.44068401078415e+01dB,-5.38301467539107e+01°)
9.01571137605670e+05	(-6.43808841675963e+01dB,-5.40731441503743e+01°)
9.03649473722014e+05	(-6.43550198119962e+01dB,-5.43165861618807e+01°)
9.05732600897912e+05	(-6.43292466633334e+01dB,-5.45604685593785e+01°)
9.07820530177897e+05	(-6.43035643499974e+01dB,-5.48047871865983e+01°)
9.09913272631962e+05	(-6.42779725064346e+01dB,-5.50495379590265e+01°)
9.12010839355620e+05	(-6.42524707731070e+01dB,-5.52947168628981e+01°)
9.14113241469959e+05	(-6.42270587964510e+01dB,-5.55403199542099e+01°)
9.16220490121708e+05	(-6.42017362288371e+01dB,-5.57863433577527e+01°)
9.18332596483289e+05	(-6.41765027285291e+01dB,-5.60327832661614e+01°)
9.20449571752878e+05	(-6.41513579596431e+01dB,-5.62796359389851e+01°)
9.22571427154470e+05	(-6.41263015921079e+01dB,-5.65268977017735e+01°)
9.24698173937928e+05	(-6.41013333016241e+01dB,-5.67745649451819e+01°)
9.26829823379054e+05	(-6.40764527696247e+01dB,-5.70226341240933e+01°)
9.28966386779641e+05	(-6.40516596832351e+01dB,-5.72711017567565e+01°)
9.31107875467534e+05	(-6.40269537352334e+01dB,-5.75199644239424e+01°)
9.33254300796694e+05	(-6.40023346240114e+01dB,-5.77692187681149e+01°)
9.35405674147254e+05	(-6.39778020535354e+01dB,-5.80188614926179e+01°)
9.37562006925581e+05	(-6.39533557333074e+01dB,-5.82688893608791e+01°)
9.39723310564338e+05	(-6.39289953783265e+01dB,-5.85192991956270e+01°)
9.41889596522541e+05	(-6.39047207090508e+01dB,-5.87700878781245e+01°)
9.44060876285622e+05	(-6.38805314513594e+01dB,-5.90212523474160e+01°)
9.46237161365491e+05	(-6.38564273365147e+01dB,-5.92727895995893e+01°)
9.48418463300595e+05	(-6.38324081011250e+01dB,-5.95246966870514e+01°)
9.50604793655978e+05	(-6.38084734871076e+01dB,-5.97769707178177e+01°)
9.52796164023348e+05	(-6.37846232416519e+01dB,-6.00296088548153e+01°)
9.54992586021131e+05	(-6.37608571171832e+01dB,-6.02826083151987e+01°)
9.57194071294539e+05	(-6.37371748713265e+01dB,-6.05359663696787e+01°)
9.59400631515627e+05	(-6.37135762668707e+01dB,-6.07896803418646e+01°)
9.61612278383358e+05	(-6.36900610717336e+01dB,-6.10437476076172e+01°)
9.63829023623663e+05	(-6.36666290589265e+01dB,-6.12981655944160e+01°)
9.66050878989505e+05	(-6.36432800065199e+01dB,-6.15529317807366e+01°)
9.68277856260940e+05	(-6.36200136976086e+01dB,-6.18080436954403e+01°)
9.70509967245180e+05	(-6.35968299202786e+01dB,-6.20634989171761e+01°)
9.72747223776654e+05	(-6.35737284675728e+01dB,-6.23192950737922e+01°)
9.74989637717075e+05	(-6.35507091374585e+01dB,-6.25754298417600e+01°)
9.77237220955498e+05	(-6.35277717327941e+01dB,-6.28319009456081e+01°)
9.79489985408386e+05	(-6.35049160612967e+01dB,-6.30887061573673e+01°)
9.81747943019671e+05	(-6.34821419355104e+01dB,-6.33458432960254e+01°)
9.84011105760819e+05	(-6.34594491727746e+01dB,-6.36033102269933e+01°)
9.86279485630895e+05	(-6.34368375951925e+01dB,-6.38611048615798e+01°)
9.88553094656623e+05	(-6.34143070296005e+01dB,-6.41192251564773e+01°)
9.90831944892451e+05	(-6.33918573075375e+01dB,-6.43776691132562e+01°)
9.93116048420616e+05	(-6.33694882652154e+01dB,-6.46364347778696e+01°)
9.95405417351208e+05	(-6.33471997434887e+01dB,-6.48955202401670e+01°)
9.97700063822234e+05	(-6.33249915878259e+01dB,-6.51549236334168e+01°)
9.99999999999680e+05	(-6.33028636482804e+01dB,-6.54146431338377e+01°)
1.00230523807758e+06	(-6.32808157794618e+01dB,-6.56746769601398e+01°)
1.00461579027807e+06	(-6.32588478405087e+01dB,-6.59350233730733e+01°)
1.00693166885148e+06	(-6.32369596950600e+01dB,-6.61956806749862e+01°)
1.00925288607636e+06	(-6.32151512112288e+01dB,-6.64566472093899e+01°)
1.01157945425957e+06	(-6.31934222615747e+01dB,-6.67179213605336e+01°)
1.01391138573635e+06	(-6.31717727230780e+01dB,-6.69795015529861e+01°)
1.01624869287037e+06	(-6.31502024771136e+01dB,-6.72413862512261e+01°)
1.01859138805379e+06	(-6.31287114094252e+01dB,-6.75035739592397e+01°)
1.02093948370735e+06	(-6.31072994101007e+01dB,-6.77660632201256e+01°)
1.02329299228043e+06	(-6.30859663735469e+01dB,-6.80288526157083e+01°)
1.02565192625108e+06	(-6.30647121984656e+01dB,-6.82919407661580e+01°)
1.02801629812614e+06	(-6.30435367878298e+01dB,-6.85553263296183e+01°)
1.03038612044129e+06	(-6.30224400488596e+01dB,-6.88190080018404e+01°)
1.03276140576107e+06	(-6.30014218929999e+01dB,-6.90829845158249e+01°)
1.03514216667901e+06	(-6.29804822358974e+01dB,-6.93472546414704e+01°)
1.03752841581768e+06	(-6.29596209973784e+01dB,-6.96118171852283e+01°)
1.03992016582873e+06	(-6.29388381014270e+01dB,-6.98766709897651e+01°)
1.04231742939297e+06	(-6.29181334761636e+01dB,-7.01418149336306e+01°)
1.04472021922046e+06	(-6.28975070538244e+01dB,-7.04072479309326e+01°)
1.04712854805056e+06	(-6.28769587707403e+01dB,-7.06729689310186e+01°)
1.04954242865199e+06	(-6.28564885673168e+01dB,-7.09389769181631e+01°)
1.05196187382288e+06	(-6.28360963880146e+01dB,-7.12052709112610e+01°)
1.05438689639092e+06	(-6.28157821813303e+01dB,-7.14718499635277e+01°)
1.05681750921332e+06	(-6.27955458997768e+01dB,-7.17387131622046e+01°)
1.05925372517695e+06	(-6.27753874998659e+01dB,-7.20058596282706e+01°)
1.06169555719838e+06	(-6.27553069420890e+01dB,-7.22732885161595e+01°)
1.06414301822397e+06	(-6.27353041909007e+01dB,-7.25409990134832e+01°)
1.06659612122991e+06	(-6.27153792147004e+01dB,-7.28089903407602e+01°)
1.06905487922231e+06	(-6.26955319858162e+01dB,-7.30772617511501e+01°)
1.07151930523726e+06	(-6.26757624804882e+01dB,-7.33458125301929e+01°)
1.07398941234090e+06	(-6.26560706788523e+01dB,-7.36146419955544e+01°)
1.07646521362949e+06	(-6.26364565649250e+01dB,-7.38837494967767e+01°)
1.07894672222948e+06	(-6.26169201265878e+01dB,-7.41531344150336e+01°)
1.08143395129759e+06	(-6.25974613555726e+01dB,-7.44227961628914e+01°)
1.08392691402085e+06	(-6.25780802474472e+01dB,-7.46927341840753e+01°)
1.08642562361672e+06	(-6.25587768016012e+01dB,-7.49629479532398e+01°)
1.08893009333308e+06	(-6.25395510212329e+01dB,-7.52334369757450e+01°)
1.09144033644840e+06	(-6.25204029133353e+01dB,-7.55042007874375e+01°)
1.09395636627174e+06	(-6.25013324886840e+01dB,-7.57752389544358e+01°)
1.09647819614283e+06	(-6.24823397618246e+01dB,-7.60465510729211e+01°)
1.09900583943217e+06	(-6.24634247510606e+01dB,-7.63181367689325e+01°)
1.10153930954106e+06	(-6.24445874784418e+01dB,-7.65899956981669e+01°)
1.10407861990172e+06	(-6.24258279697535e+01dB,-7.68621275457832e+01°)
1.10662378397731e+06	(-6.24071462545052e+01dB,-7.71345320262122e+01°)
1.10917481526204e+06	(-6.23885423659204e+01dB,-7.74072088829693e+01°)
1.11173172728123e+06	(-6.23700163409269e+01dB,-7.76801578884733e+01°)
1.11429453359137e+06	(-6.23515682201467e+01dB,-7.79533788438686e+01°)
1.11686324778020e+06	(-6.23331980478871e+01dB,-7.82268715788521e+01°)
1.11943788346679e+06	(-6.23149058721320e+01dB,-7.85006359515045e+01°)
1.12201845430160e+06	(-6.22966917445332e+01dB,-7.87746718481260e+01°)
1.12460497396656e+06	(-6.22785557204027e+01dB,-7.90489791830753e+01°)
1.12719745617515e+06	(-6.22604978587046e+01dB,-7.93235578986146e+01°)
1.12979591467243e+06	(-6.22425182220484e+01dB,-7.95984079647570e+01°)
1.13240036323519e+06	(-6.22246168766821e+01dB,-7.98735293791189e+01°)
1.13501081567195e+06	(-6.22067938924853e+01dB,-8.01489221667765e+01°)
1.13762728582306e+06	(-6.21890493429635e+01dB,-8.04245863801259e+01°)
1.14024978756080e+06	(-6.21713833052427e+01dB,-8.07005220987476e+01°)
1.14287833478940e+06	(-6.21537958600634e+01dB,-8.09767294292753e+01°)
1.14551294144517e+06	(-6.21362870917764e+01dB,-8.12532085052674e+01°)
1.14815362149651e+06	(-6.21188570883379e+01dB,-8.15299594870841e+01°)
1.15080038894406e+06	(-6.21015059413058e+01dB,-8.18069825617670e+01°)
1.15345325782072e+06	(-6.20842337458353e+01dB,-8.20842779429235e+01°)
1.15611224219172e+06	(-6.20670406006764e+01dB,-8.23618458706145e+01°)
1.15877735615475e+06	(-6.20499266081702e+01dB,-8.26396866112461e+01°)
1.16144861383997e+06	(-6.20328918742471e+01dB,-8.29178004574649e+01°)
1.16412602941011e+06	(-6.20159365084238e+01dB,-8.31961877280576e+01°)
1.16680961706058e+06	(-6.19990606238024e+01dB,-8.34748487678541e+01°)
1.16949939101949e+06	(-6.19822643370681e+01dB,-8.37537839476336e+01°)
1.17219536554775e+06	(-6.19655477684891e+01dB,-8.40329936640355e+01°)
1.17489755493915e+06	(-6.19489110419151e+01dB,-8.43124783394738e+01°)
1.17760597352043e+06	(-6.19323542847780e+01dB,-8.45922384220542e+01°)
1.18032063565135e+06	(-6.19158776280911e+01dB,-8.48722743854961e+01°)
1.18304155572478e+06	(-6.18994812064503e+01dB,-8.51525867290575e+01°)
1.18576874816678e+06	(-6.18831651580349e+01dB,-8.54331759774640e+01°)
1.18850222743663e+06	(-6.18669296246086e+01dB,-8.57140426808407e+01°)
1.19124200802699e+06	(-6.18507747515217e+01dB,-8.59951874146485e+01°)
1.19398810446389e+06	(-6.18347006877127e+01dB,-8.62766107796236e+01°)
1.19674053130686e+06	(-6.18187075857109e+01dB,-8.65583134017210e+01°)
1.19949930314899e+06	(-6.18027956016397e+01dB,-8.68402959320603e+01°)
1.20226443461702e+06	(-6.17869648952191e+01dB,-8.71225590468769e+01°)
1.20503594037141e+06	(-6.17712156297700e+01dB,-8.74051034474756e+01°)
1.20781383510639e+06	(-6.17555479722176e+01dB,-8.76879298601881e+01°)
1.21059813355009e+06	(-6.17399620930965e+01dB,-8.79710390363336e+01°)
1.21338885046458e+06	(-6.17244581665548e+01dB,-8.82544317521840e+01°)
1.21618600064597e+06	(-6.17090363703598e+01dB,-8.85381088089313e+01°)
1.21898959892447e+06	(-6.16936968859033e+01dB,-8.88220710326600e+01°)
1.22179966016447e+06	(-6.16784398982077e+01dB,-8.91063192743219e+01°)
1.22461619926465e+06	(-6.16632655959322e+01dB,-8.93908544097148e+01°)
1.22743923115801e+06	(-6.16481741713798e+01dB,-8.96756773394650e+01°)
1.23026877081198e+06	(-6.16331658205039e+01dB,-8.99607889890133e+01°)
1.23310483322851e+06	(-6.16182407429167e+01dB,-9.02461903086043e+01°)
1.23594743344411e+06	(-6.16033991418962e+01dB,-9.05318822732796e+01°)
1.23879658652997e+06	(-6.15886412243952e+01dB,-9.08178658828743e+01°)
1.24165230759201e+06	(-6.15739672010495e+01dB,-9.11041421620172e+01°)
1.24451461177098e+06	(-6.15593772861873e+01dB,-9.13907121601349e+01°)
1.24738351424254e+06	(-6.15448716978388e+01dB,-9.16775769514589e+01°)
1.25025903021731e+06	(-6.15304506577458e+01dB,-9.19647376350370e+01°)
1.25314117494101e+06	(-6.15161143913720e+01dB,-9.22521953347476e+01°)
1.25602996369447e+06	(-6.15018631279141e+01dB,-9.25399511993186e+01°)
1.25892541179376e+06	(-6.14876971003124e+01dB,-9.28280064023488e+01°)
1.26182753459026e+06	(-6.14736165452627e+01dB,-9.31163621423341e+01°)
1.26473634747074e+06	(-6.14596217032277e+01dB,-9.34050196426968e+01°)
1.26765186585743e+06	(-6.14457128184501e+01dB,-9.36939801518183e+01°)
1.27057410520813e+06	(-6.14318901389643e+01dB,-9.39832449430767e+01°)
1.27350308101625e+06	(-6.14181539166105e+01dB,-9.42728153148870e+01°)
1.27643880881093e+06	(-6.14045044070476e+01dB,-9.45626925907452e+01°)
1.27938130415711e+06	(-6.13909418697673e+01dB,-9.48528781192773e+01°)
1.28233058265560e+06	(-6.13774665681085e+01dB,-9.51433732742906e+01°)
1.28528665994320e+06	(-6.13640787692720e+01dB,-9.54341794548300e+01°)
1.28824955169271e+06	(-6.13507787443358e+01dB,-9.57252980852377e+01°)
1.29121927361311e+06	(-6.13375667682705e+01dB,-9.60167306152169e+01°)
1.29419584144956e+06	(-6.13244431199555e+01dB,-9.63084785198993e+01°)
1.29717927098353e+06	(-6.13114080821952e+01dB,-9.66005432999170e+01°)
1.30016957803287e+06	(-6.12984619417363e+01dB,-9.68929264814778e+01°)
1.30316677845187e+06	(-6.12856049892845e+01dB,-9.71856296164449e+01°)
1.30617088813142e+06	(-6.12728375195226e+01dB,-9.74786542824211e+01°)
1.30918192299898e+06	(-6.12601598311286e+01dB,-9.77720020828359e+01°)
1.31219989901877e+06	(-6.12475722267940e+01dB,-9.80656746470379e+01°)
1.31522483219181e+06	(-6.12350750132432e+01dB,-9.83596736303911e+01°)
1.31825673855598e+06	(-6.12226685012526e+01dB,-9.86540007143750e+01°)
1.32129563418614e+06	(-6.12103530056706e+01dB,-9.89486576066893e+01°)
1.32434153519423e+06	(-6.11981288454379e+01dB,-9.92436460413632e+01°)
1.32739445772931e+06	(-6.11859963436081e+01dB,-9.95389677788683e+01°)
1.33045441797766e+06	(-6.11739558273694e+01dB,-9.98346246062369e+01°)
1.33352143216289e+06	(-6.11620076280654e+01dB,-1.00130618337183e+02°)
1.33659551654601e+06	(-6.11501520812179e+01dB,-1.00426950812232e+02°)
1.33967668742550e+06	(-6.11383895265494e+01dB,-1.00723623898847e+02°)
1.34276496113742e+06	(-6.11267203080054e+01dB,-1.01020639491570e+02°)
1.34586035405551e+06	(-6.11151447737786e+01dB,-1.01317999512157e+02°)
1.34896288259121e+06	(-6.11036632763327e+01dB,-1.01615705909731e+02°)
1.35207256319383e+06	(-6.10922761724263e+01dB,-1.01913760660922e+02°)
1.35518941235059e+06	(-6.10809838231383e+01dB,-1.02212165770031e+02°)
1.35831344658671e+06	(-6.10697865938927e+01dB,-1.02510923269183e+02°)
1.36144468246550e+06	(-6.10586848544849e+01dB,-1.02810035218497e+02°)
1.36458313658848e+06	(-6.10476789791074e+01dB,-1.03109503706252e+02°)
1.36772882559540e+06	(-6.10367693463770e+01dB,-1.03409330849063e+02°)
1.37088176616440e+06	(-6.10259563393618e+01dB,-1.03709518792062e+02°)
1.37404197501207e+06	(-6.10152403456088e+01dB,-1.04010069709082e+02°)
1.37720946889350e+06	(-6.10046217571723e+01dB,-1.04310985802849e+02°)
1.38038426460243e+06	(-6.09941009706423e+01dB,-1.04612269305175e+02°)
1.38356637897133e+06	(-6.09836783871739e+01dB,-1.04913922477163e+02°)
1.38675582887143e+06	(-6.09733544125167e+01dB,-1.05215947609411e+02°)
1.38995263121290e+06	(-6.09631294570455e+01dB,-1.05518347022228e+02°)
1.39315680294485e+06	(-6.09530039357901e+01dB,-1.05821123065847e+02°)
1.39636836105548e+06	(-6.09429782684673e+01dB,-1.06124278120655e+02°)
1.39958732257216e+06	(-6.09330528795120e+01dB,-1.06427814597419e+02°)
1.40281370456150e+06	(-6.09232281981098e+01dB,-1.06731734937521e+02°)
1.40604752412945e+06	(-6.09135046582295e+01dB,-1.07036041613206e+02°)
1.40928879842141e+06	(-6.09038826986562e+01dB,-1.07340737127823e+02°)
1.41253754462229e+06	(-6.08943627630255e+01dB,-1.07645824016083e+02°)
1.41579377995662e+06	(-6.08849452998572e+01dB,-1.07951304844321e+02°)
1.41905752168863e+06	(-6.08756307625907e+01dB,-1.08257182210758e+02°)
1.42232878712235e+06	(-6.08664196096201e+01dB,-1.08563458745781e+02°)
1.42560759360172e+06	(-6.08573123043300e+01dB,-1.08870137112221e+02°)
1.42889395851063e+06	(-6.08483093151320e+01dB,-1.09177220005637e+02°)
1.43218789927307e+06	(-6.08394111155020e+01dB,-1.09484710154615e+02°)
1.43548943335318e+06	(-6.08306181840173e+01dB,-1.09792610321068e+02°)
1.43879857825537e+06	(-6.08219310043950e+01dB,-1.10100923300542e+02°)
1.44211535152439e+06	(-6.08133500655307e+01dB,-1.10409651922533e+02°)
1.44543977074545e+06	(-6.08048758615374e+01dB,-1.10718799050811e+02°)
1.44877185354429e+06	(-6.07965088917858e+01dB,-1.11028367583749e+02°)
1.45211161758726e+06	(-6.07882496609444e+01dB,-1.11338360454662e+02°)
1.45545908058149e+06	(-6.07800986790203e+01dB,-1.11648780632151e+02°)
1.45881426027487e+06	(-6.07720564614012e+01dB,-1.11959631120462e+02°)
1.46217717445624e+06	(-6.07641235288972e+01dB,-1.12270914959842e+02°)
1.46554784095543e+06	(-6.07563004077837e+01dB,-1.12582635226911e+02°)
1.46892627764338e+06	(-6.07485876298444e+01dB,-1.12894795035044e+02°)
1.47231250243223e+06	(-6.07409857324159e+01dB,-1.13207397534753e+02°)
1.47570653327541e+06	(-6.07334952584315e+01dB,-1.13520445914086e+02°)
1.47910838816772e+06	(-6.07261167564668e+01dB,-1.13833943399031e+02°)
1.48251808514547e+06	(-6.07188507807854e+01dB,-1.14147893253930e+02°)
1.48593564228652e+06	(-6.07116978913850e+01dB,-1.14462298781900e+02°)
1.48936107771042e+06	(-6.07046586540448e+01dB,-1.14777163325269e+02°)
1.49279440957850e+06	(-6.06977336403730e+01dB,-1.15092490266012e+02°)
1.49623565609394e+06	(-6.06909234278549e+01dB,-1.15408283026211e+02°)
1.49968483550188e+06	(-6.06842285999019e+01dB,-1.15724545068507e+02°)
1.50314196608953e+06	(-6.06776497459012e+01dB,-1.16041279896579e+02°)
1.50660706618625e+06	(-6.06711874612659e+01dB,-1.16358491055622e+02°)
1.51008015416365e+06	(-6.06648423474856e+01dB,-1.16676182132843e+02°)
1.51356124843571e+06	(-6.06586150121784e+01dB,-1.16994356757958e+02°)
1.51705036745884e+06	(-6.06525060691425e+01dB,-1.17313018603714e+02°)
1.52054752973199e+06	(-6.06465161384095e+01dB,-1.17632171386408e+02°)
1.52405275379679e+06	(-6.06406458462977e+01dB,-1.17951818866428e+02°)
1.52756605823757e+06	(-6.06348958254661e+01dB,-1.18271964848801e+02°)
